,ME,NH,VT,WCMA,SEMA,NEMA,CT,RI
86,9622.226201612903,4082.7581935483877,3990.969028225807,1435.8244395161291,0.0,558.2147943548385,1007.0023629032258,12.093266129032259
87,9622.226201612903,4082.7581935483877,3990.969028225807,1435.8244395161291,0.0,558.2147943548385,1007.0023629032258,12.093266129032259
88,9622.226201612903,4082.7581935483877,3990.969028225807,1435.8244395161291,0.0,558.2147943548385,1007.0023629032258,12.093266129032259
89,9622.226201612903,4082.7581935483877,3990.969028225807,1435.8244395161291,0.0,558.2147943548385,1007.0023629032258,12.093266129032259
90,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
91,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
92,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
93,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
94,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
95,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
96,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
97,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
98,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
99,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
100,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
101,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
102,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
103,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
104,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
105,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
106,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
107,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
108,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
109,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
110,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
111,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
112,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
113,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
114,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
115,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
116,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
117,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
118,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
119,10682.890754166669,6330.4898041666665,5188.7159625,2222.612004166667,0.0,672.3634666666666,1491.4961666666668,15.047166666666666
120,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
121,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
122,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
123,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
124,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
125,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
126,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
127,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
128,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
129,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
130,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
131,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
132,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
133,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
134,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
135,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
136,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
137,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
138,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
139,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
140,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
141,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
142,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
143,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
144,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
145,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
146,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
147,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
148,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
149,10414.322907258065,5796.633947580645,4376.783778225806,1689.6534596774193,0.0,605.774995967742,1424.438060483871,14.96458064516129
