,ME_exports_NB,VT_exports_HQ,CT_exports_NY,WCMA_exports_NY,VT_exports_NY
98,0.0,0.0,38.4584804764943,9.614620119123575,38.4584804764943
99,0.0,0.0,29.403624822488226,7.350906205622056,29.403624822488226
100,0.0,0.0,29.214468641443162,7.3036171603607905,29.214468641443162
101,0.0,0.0,29.76603370462975,7.441508426157437,29.76603370462975
102,0.0,0.0,49.35921736097773,12.339804340244433,49.35921736097773
103,0.0,0.0,64.60859718263897,16.152149295659743,64.60859718263897
104,0.0,0.0,69.70961086182162,17.427402715455404,69.70961086182162
105,0.0,0.0,74.29241398628932,18.57310349657233,74.29241398628932
106,0.0,0.0,80.45088753301354,20.112721883253386,80.45088753301354
107,0.0,0.0,74.83572262308377,18.708930655770942,74.83572262308377
108,0.0,0.0,76.86136531831075,19.215341329577686,76.86136531831075
109,0.0,0.0,70.23684774467168,17.55921193616792,70.23684774467168
110,0.0,0.0,71.71949638118,17.929874095295,71.71949638118
111,0.0,0.0,72.94023144075904,18.23505786018976,72.94023144075904
112,0.0,0.0,63.992695538246494,15.998173884561623,63.992695538246494
113,0.0,0.0,71.3930985246563,17.848274631164074,71.3930985246563
114,0.0,0.0,71.36585608554304,17.84146402138576,71.36585608554304
115,0.0,0.0,68.7487500779624,17.1871875194906,68.7487500779624
116,0.0,0.0,74.40260471320626,18.600651178301565,74.40260471320626
117,0.0,0.0,78.53802341673196,19.63450585418299,78.53802341673196
118,0.0,0.0,75.2817478348077,18.820436958701926,75.2817478348077
119,0.0,0.0,77.18998410072538,19.297496025181346,77.18998410072538
120,0.0,0.0,52.94905867663155,13.237264669157888,52.94905867663155
121,0.0,0.0,40.61198569374065,10.152996423435162,40.61198569374065
122,0.0,0.0,39.04097061948764,9.76024265487191,39.04097061948764
123,0.0,0.0,40.61466873602531,10.153667184006327,40.61466873602531
124,0.0,0.0,42.14220593477033,10.535551483692583,42.14220593477033
125,0.0,0.0,36.58197284426865,9.145493211067162,36.58197284426865
126,0.0,0.0,41.5951160944074,10.39877902360185,41.5951160944074
127,0.0,0.0,49.17579233036346,12.293948082590864,49.17579233036346
128,0.0,0.0,57.10879468087486,14.277198670218715,57.10879468087486
129,0.0,0.0,67.23195351933458,16.807988379833645,67.23195351933458
130,0.0,0.0,71.71526811732686,17.928817029331714,71.71526811732686
131,0.0,0.0,73.32469126993223,18.331172817483058,73.32469126993223
132,0.0,0.0,72.27436685448907,18.06859171362227,72.27436685448907
133,0.0,0.0,70.84146751809436,17.71036687952359,70.84146751809436
134,0.0,0.0,67.43622963840045,16.859057409600112,67.43622963840045
135,0.0,0.0,72.00514631464775,18.001286578661936,72.00514631464775
136,0.0,0.0,74.01102991105965,18.502757477764913,74.01102991105965
137,0.0,0.0,104.48177105607246,26.120442764018115,104.48177105607246
138,0.0,0.0,116.6232165706283,29.155804142657075,116.6232165706283
139,0.0,0.0,120.77538150530937,30.193845376327342,120.77538150530937
140,0.0,0.0,101.81003446235566,25.452508615588915,101.81003446235566
141,0.0,0.0,99.00477852437041,24.751194631092602,99.00477852437041
142,0.0,0.0,81.7934179214381,20.448354480359527,81.7934179214381
143,0.0,0.0,58.76398598170004,14.69099649542501,58.76398598170004
144,0.0,0.0,12.350703540394205,3.0876758850985513,12.350703540394205
145,0.0,0.0,12.580444932452028,3.145111233113007,12.580444932452028
146,0.0,0.0,9.733604712907177,2.433401178226794,9.733604712907177
147,0.0,0.0,9.118207064716106,2.2795517661790266,9.118207064716106
148,0.0,0.0,9.592771105532176,2.398192776383044,9.592771105532176
149,0.0,0.0,9.595615166439849,2.3989037916099623,9.595615166439849
150,0.0,0.0,11.592256840386788,2.898064210096697,11.592256840386788
151,0.0,0.0,16.973414414741693,4.243353603685423,16.973414414741693
152,0.0,0.0,18.579419156319155,4.644854789079789,18.579419156319155
153,0.0,0.0,18.719109025680336,4.679777256420084,18.719109025680336
154,0.0,0.0,19.83893167613808,4.95973291903452,19.83893167613808
155,0.0,0.0,17.356174150365955,4.339043537591489,17.356174150365955
156,0.0,0.0,16.098784053511064,4.024696013377766,16.098784053511064
157,0.0,0.0,16.879200795596603,4.219800198899151,16.879200795596603
158,0.0,0.0,15.906515676364172,3.976628919091043,15.906515676364172
159,0.0,0.0,19.26824151365405,4.817060378413513,19.26824151365405
160,0.0,0.0,21.061547921996368,5.265386980499092,21.061547921996368
161,0.0,0.0,20.195951121019498,5.048987780254874,20.195951121019498
162,0.0,0.0,22.44120707076721,5.610301767691802,22.44120707076721
163,0.0,0.0,20.780091798359894,5.195022949589974,20.780091798359894
164,0.0,0.0,19.63341006126219,4.908352515315547,19.63341006126219
165,0.0,0.0,23.102853193817836,5.775713298454459,23.102853193817836
166,0.0,0.0,23.810233151944335,5.952558287986084,23.810233151944335
167,0.0,0.0,16.299757930717515,4.074939482679379,16.299757930717515
168,0.0,0.0,29.344538579441505,7.336134644860376,29.344538579441505
169,0.0,0.0,26.12907057301953,6.532267643254882,26.12907057301953
170,0.0,0.0,17.050001264721324,4.262500316180331,17.050001264721324
171,0.0,0.0,18.071259585003926,4.517814896250981,18.071259585003926
172,0.0,0.0,17.739019251018124,4.434754812754531,17.739019251018124
173,0.0,0.0,18.96633835085058,4.741584587712645,18.96633835085058
174,0.0,0.0,30.49991185318353,7.6249779632958825,30.49991185318353
175,0.0,0.0,37.024681632551115,9.256170408137779,37.024681632551115
176,0.0,0.0,60.008987719687674,15.002246929921919,60.008987719687674
177,0.0,0.0,60.52471148398455,15.131177870996137,60.52471148398455
178,0.0,0.0,58.865879977134014,14.716469994283504,58.865879977134014
179,0.0,0.0,60.848101036348034,15.212025259087008,60.848101036348034
180,0.0,0.0,41.18739256247884,10.29684814061971,41.18739256247884
181,0.0,0.0,40.50929632305062,10.127324080762655,40.50929632305062
182,0.0,0.0,40.83533824122425,10.208834560306062,40.83533824122425
183,0.0,0.0,44.234249311344264,11.058562327836066,44.234249311344264
184,0.0,0.0,39.18131553377556,9.79532888344389,39.18131553377556
185,0.0,0.0,47.253042512555325,11.813260628138831,47.253042512555325
186,0.0,0.0,160.05345626367017,40.01336406591754,160.05345626367017
187,0.0,0.0,68.16417351257992,17.04104337814498,68.16417351257992
188,0.0,0.0,46.73903216298558,11.684758040746395,46.73903216298558
189,0.0,0.0,44.07328484698927,11.018321211747317,44.07328484698927
190,0.0,0.0,43.84194066532975,10.960485166332438,43.84194066532975
191,0.0,0.0,41.06493893380617,10.266234733451542,41.06493893380617
192,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,6.716914458201717,1.6792286145504292,6.716914458201717
217,0.0,0.0,5.770065819524457,1.4425164548811142,5.770065819524457
218,0.0,0.0,5.585148998291791,1.3962872495729477,5.585148998291791
219,0.0,0.0,6.217705814311836,1.554426453577959,6.217705814311836
220,0.0,0.0,7.934340643885346,1.9835851609713364,7.934340643885346
221,0.0,0.0,11.076817306366308,2.769204326591577,11.076817306366308
222,0.0,0.0,13.261237668721174,3.3153094171802935,13.261237668721174
223,0.0,0.0,12.563656031752227,3.140914007938057,12.563656031752227
224,0.0,0.0,12.490294108302486,3.1225735270756214,12.490294108302486
225,0.0,0.0,13.948450784992888,3.487112696248222,13.948450784992888
226,0.0,0.0,10.478847049193922,2.6197117622984805,10.478847049193922
227,0.0,0.0,10.958501773250394,2.7396254433125984,10.958501773250394
228,0.0,0.0,11.177132284971451,2.794283071242863,11.177132284971451
229,0.0,0.0,11.530304757737797,2.8825761894344493,11.530304757737797
230,0.0,0.0,11.048095311979791,2.762023827994948,11.048095311979791
231,0.0,0.0,11.454222284759847,2.863555571189962,11.454222284759847
232,0.0,0.0,11.066667865414923,2.7666669663537307,11.066667865414923
233,0.0,0.0,14.116937680109183,3.529234420027296,14.116937680109183
234,0.0,0.0,14.214994203740806,3.5537485509352016,14.214994203740806
235,0.0,0.0,12.815246970768928,3.203811742692232,12.815246970768928
236,0.0,0.0,14.483900455319356,3.620975113829839,14.483900455319356
237,0.0,0.0,14.11236313359574,3.528090783398935,14.11236313359574
238,0.0,0.0,14.0810815952835,3.520270398820875,14.0810815952835
239,0.0,0.0,12.122507235127697,3.0306268087819244,12.122507235127697
240,0.0,0.0,0.6382689580109324,0.1595672395027331,0.6382689580109324
241,0.0,0.0,0.4015295521477294,0.10038238803693235,0.4015295521477294
242,0.0,0.0,0.3623341619050678,0.09058354047626695,0.3623341619050678
243,0.0,0.0,0.5685608908878066,0.14214022272195165,0.5685608908878066
244,0.0,0.0,0.47693667755867597,0.11923416938966899,0.47693667755867597
245,0.0,0.0,0.5303071869435825,0.13257679673589562,0.5303071869435825
246,0.0,0.0,0.735818664173187,0.18395466604329674,0.735818664173187
247,0.0,0.0,0.6477057982064873,0.16192644955162183,0.6477057982064873
248,0.0,0.0,0.4701827462245192,0.1175456865561298,0.4701827462245192
249,0.0,0.0,0.47105578681361215,0.11776394670340304,0.47105578681361215
250,0.0,0.0,0.6000807455818287,0.15002018639545717,0.6000807455818287
251,0.0,0.0,0.739723516393663,0.18493087909841574,0.739723516393663
252,0.0,0.0,0.6972968988660793,0.17432422471651982,0.6972968988660793
253,0.0,0.0,0.6395111181246895,0.15987777953117238,0.6395111181246895
254,0.0,0.0,0.6168814589558447,0.15422036473896117,0.6168814589558447
255,0.0,0.0,0.8041533665369723,0.20103834163424308,0.8041533665369723
256,0.0,0.0,0.8762554065317719,0.21906385163294298,0.8762554065317719
257,0.0,0.0,0.6918980324679075,0.17297450811697687,0.6918980324679075
258,0.0,0.0,0.8597035814811819,0.21492589537029547,0.8597035814811819
259,0.0,0.0,1.0791289755597309,0.2697822438899327,1.0791289755597309
260,0.0,0.0,1.1000781046714292,0.2750195261678573,1.1000781046714292
261,0.0,0.0,0.8736694329715209,0.21841735824288022,0.8736694329715209
262,0.0,0.0,1.5789843929099143,0.3947460982274786,1.5789843929099143
263,0.0,0.0,1.7089647656770994,0.42724119141927486,1.7089647656770994
264,0.0,0.0,31.171705243572546,7.792926310893137,31.171705243572546
265,0.0,0.0,18.62707255342594,4.656768138356485,18.62707255342594
266,0.0,0.0,22.907103116133364,5.726775779033341,22.907103116133364
267,0.0,0.0,22.52932062599759,5.632330156499398,22.52932062599759
268,0.0,0.0,27.63533044843241,6.908832612108102,27.63533044843241
269,0.0,0.0,20.999187744857142,5.249796936214286,20.999187744857142
270,0.0,0.0,19.700526078402298,4.9251315196005745,19.700526078402298
271,0.0,0.0,24.14248219583976,6.03562054895994,24.14248219583976
272,0.0,0.0,26.28361432023876,6.57090358005969,26.28361432023876
273,0.0,0.0,35.05991354810318,8.764978387025796,35.05991354810318
274,0.0,0.0,37.76514112111802,9.441285280279505,37.76514112111802
275,0.0,0.0,29.24590567515243,7.311476418788107,29.24590567515243
276,0.0,0.0,36.66762498063369,9.166906245158422,36.66762498063369
277,0.0,0.0,36.5009299808537,9.125232495213424,36.5009299808537
278,0.0,0.0,33.28058359898165,8.320145899745413,33.28058359898165
279,0.0,0.0,49.98836634912325,12.497091587280812,49.98836634912325
280,0.0,0.0,47.54804136692398,11.887010341730996,47.54804136692398
281,0.0,0.0,55.63400098102406,13.908500245256015,55.63400098102406
282,0.0,0.0,53.39094913249202,13.347737283123005,53.39094913249202
283,0.0,0.0,48.23888286589369,12.059720716473423,48.23888286589369
284,0.0,0.0,48.25144762909382,12.062861907273454,48.25144762909382
285,0.0,0.0,50.90971684254081,12.727429210635202,50.90971684254081
286,0.0,0.0,47.11428674176984,11.77857168544246,47.11428674176984
287,0.0,0.0,45.6385535964085,11.409638399102125,45.6385535964085
288,38.772376427358935,0.0,115.44282077724445,28.860705194311112,115.44282077724445
289,35.7380165330439,0.0,113.99490412195354,28.498726030488385,113.99490412195354
290,41.13243412293731,0.0,71.83608677050731,17.959021692626827,71.83608677050731
291,38.94095197704311,0.0,60.14182941925166,15.035457354812914,60.14182941925166
292,52.93272260082916,0.0,47.5498442184008,11.8874610546002,47.5498442184008
293,57.821413541670076,0.0,53.26628109505296,13.31657027376324,53.26628109505296
294,50.74124045493496,0.0,95.68758879833669,23.921897199584173,95.68758879833669
295,43.49249181851568,0.0,118.32760499982464,29.58190124995616,118.32760499982464
296,45.009671765673204,0.0,106.19316845173805,26.54829211293451,106.19316845173805
297,41.638160771989824,0.0,89.3696889515689,22.342422237892226,89.3696889515689
298,14.160346173470218,0.0,96.25926992475807,24.064817481189518,96.25926992475807
299,19.891914862731973,0.0,92.17214787848722,23.043036969621806,92.17214787848722
300,19.554763763363635,0.0,97.7684730120688,24.4421182530172,97.7684730120688
301,20.903368160836997,0.0,120.16825230595259,30.042063076488148,120.16825230595259
302,21.746245909257844,0.0,127.36269702725218,31.840674256813045,127.36269702725218
303,26.29778575073041,0.0,137.98651336974865,34.49662834243716,137.98651336974865
304,20.903368160836997,0.0,114.24009904830847,28.560024762077116,114.24009904830847
305,41.30100967262148,0.0,125.59301987753594,31.398254969383984,125.59301987753594
306,43.49249181851568,0.0,132.89993308772696,33.22498327193174,132.89993308772696
307,37.760923129253925,0.0,137.22026657183216,34.30506664295804,137.22026657183216
308,41.13243412293731,0.0,135.3975913592434,33.84939783981085,135.3975913592434
309,37.42377202988558,0.0,160.95944188224462,40.239860470561155,160.95944188224462
310,50.57266490525079,0.0,185.8185067651847,46.45462669129618,185.8185067651847
311,57.31568689261756,0.0,114.28311365578227,28.57077841394557,114.28311365578227
312,0.0,0.0,67.78027671832221,16.945069179580553,67.78027671832221
313,0.0,0.0,51.536198207261435,12.884049551815359,51.536198207261435
314,0.0,0.0,52.52118295890529,13.130295739726323,52.52118295890529
315,0.0,0.0,52.77888747033159,13.194721867582897,52.77888747033159
316,0.0,0.0,54.184112890404975,13.546028222601244,54.184112890404975
317,0.0,0.0,40.32981912225253,10.082454780563133,40.32981912225253
318,0.0,0.0,70.69065054597334,17.672662636493335,70.69065054597334
319,0.0,0.0,72.07940973316184,18.01985243329046,72.07940973316184
320,0.0,0.0,97.66123339789357,24.415308349473392,97.66123339789357
321,0.0,0.0,102.49415298244399,25.623538245610998,102.49415298244399
322,0.0,0.0,82.77914440127125,20.694786100317813,82.77914440127125
323,0.0,0.0,73.71970507854206,18.429926269635516,73.71970507854206
324,0.0,0.0,72.59210324617203,18.148025811543008,72.59210324617203
325,0.0,0.0,59.309024238294995,14.827256059573749,59.309024238294995
326,0.0,0.0,67.14272955206637,16.785682388016593,67.14272955206637
327,0.0,0.0,61.739976732476684,15.434994183119171,61.739976732476684
328,0.0,0.0,70.45341327679391,17.613353319198477,70.45341327679391
329,0.0,0.0,79.52258188185485,19.880645470463712,79.52258188185485
330,0.0,0.0,94.82909734132846,23.707274335332116,94.82909734132846
331,0.0,0.0,83.44191042890259,20.860477607225647,83.44191042890259
332,0.0,0.0,87.14905118422247,21.787262796055618,87.14905118422247
333,0.0,0.0,82.66835141168707,20.667087852921767,82.66835141168707
334,0.0,0.0,79.5999648726748,19.8999912181687,79.5999648726748
335,0.0,0.0,72.57443238099874,18.143608095249686,72.57443238099874
336,0.8161814374809346,0.0,20.73681051052442,5.184202627631105,20.73681051052442
337,1.5077665853825908,0.0,13.109763345466526,3.2774408363666314,13.109763345466526
338,1.746599905840359,0.0,27.26003490028357,6.815008725070893,27.26003490028357
339,1.8274961977755164,0.0,30.363544978185132,7.590886244546283,30.363544978185132
340,2.939375369341995,0.0,19.243020760804754,4.8107551902011885,19.243020760804754
341,3.8843498264517105,0.0,3.770079578898149,0.9425198947245372,3.770079578898149
342,5.062958549597388,0.0,14.595493824465754,3.6488734561164384,14.595493824465754
343,5.333299552540183,0.0,20.51229522204024,5.12807380551006,20.51229522204024
344,4.0979861043369,0.0,20.700325618775533,5.175081404693883,20.700325618775533
345,4.029611568829325,0.0,17.29130317045539,4.322825792613847,17.29130317045539
346,3.111568952809622,0.0,17.92856325338207,4.482140813345517,17.92856325338207
347,3.1911525576739668,0.0,17.332740168499303,4.333185042124826,17.332740168499303
348,2.9544829959082883,0.0,17.84831862319645,4.462079655799113,17.84831862319645
349,2.9893590732701427,0.0,25.729534169736937,6.432383542434234,25.729534169736937
350,3.7378928528157034,0.0,30.51136263037476,7.62784065759369,30.51136263037476
351,5.059317596956467,0.0,25.635103758313146,6.408775939578287,25.635103758313146
352,6.321130061484766,0.0,25.80555455951317,6.451388639878292,25.80555455951317
353,5.315436054297102,0.0,21.12501508107759,5.281253770269397,21.12501508107759
354,6.075286828148171,0.0,31.33505862398218,7.833764655995545,31.33505862398218
355,4.479703309569097,0.0,35.322279081167025,8.830569770291756,35.322279081167025
356,2.981492046445396,0.0,38.92979329110753,9.732448322776882,38.92979329110753
357,1.6515577504760708,0.0,51.665405167601335,12.916351291900334,51.665405167601335
358,1.9470353032961238,0.0,46.69196696261672,11.67299174065418,46.69196696261672
359,1.649592097358188,0.0,34.0769944694041,8.519248617351025,34.0769944694041
360,0.0,0.0,23.419229755355925,5.854807438838981,23.419229755355925
361,0.0,0.0,19.176682990950106,4.794170747737526,19.176682990950106
362,0.0,0.0,14.00773533765322,3.501933834413305,14.00773533765322
363,0.0,0.0,13.271669330438073,3.317917332609518,13.271669330438073
364,0.0,0.0,16.54691526257459,4.1367288156436475,16.54691526257459
365,0.0,0.0,16.235072775448643,4.058768193862161,16.235072775448643
366,0.0,0.0,23.65008601843209,5.912521504608023,23.65008601843209
367,0.0,0.0,31.25704204808647,7.814260512021617,31.25704204808647
368,0.0,0.0,34.988650568680185,8.747162642170046,34.988650568680185
369,0.0,0.0,42.40181182741432,10.60045295685358,42.40181182741432
370,0.0,0.0,40.049023948321185,10.012255987080296,40.049023948321185
371,0.0,0.0,39.426318393924156,9.856579598481039,39.426318393924156
372,0.0,0.0,41.09123987325142,10.272809968312854,41.09123987325142
373,0.0,0.0,40.69909929692002,10.174774824230004,40.69909929692002
374,0.0,0.0,42.208511013993075,10.552127753498269,42.208511013993075
375,0.0,0.0,46.55598911751616,11.63899727937904,46.55598911751616
376,0.0,0.0,38.90791291838852,9.72697822959713,38.90791291838852
377,0.0,0.0,40.23553169845395,10.058882924613487,40.23553169845395
378,0.0,0.0,40.932543254007406,10.233135813501852,40.932543254007406
379,0.0,0.0,46.338459938208516,11.584614984552129,46.338459938208516
380,0.0,0.0,48.31982928326262,12.079957320815655,48.31982928326262
381,0.0,0.0,48.80282077880066,12.200705194700165,48.80282077880066
382,0.0,0.0,49.3218084004047,12.330452100101175,49.3218084004047
383,0.0,0.0,34.90676240689482,8.726690601723705,34.90676240689482
384,0.0,0.0,74.97659380577846,18.744148451444616,74.97659380577846
385,0.0,0.0,46.45222460705106,11.613056151762764,46.45222460705106
386,0.0,0.0,42.19819413941024,10.54954853485256,42.19819413941024
387,0.0,0.0,47.20264159624922,11.800660399062306,47.20264159624922
388,0.0,0.0,46.51070980333368,11.62767745083342,46.51070980333368
389,0.0,0.0,55.86730683239721,13.966826708099303,55.86730683239721
390,0.0,0.0,65.48588390444736,16.37147097611184,65.48588390444736
391,0.0,0.0,113.10073825340629,28.275184563351573,113.10073825340629
392,0.0,0.0,129.0786030286489,32.269650757162225,129.0786030286489
393,0.0,0.0,145.26041494004465,36.315103735011164,145.26041494004465
394,0.0,0.0,146.68115042684607,36.67028760671152,146.68115042684607
395,0.0,0.0,163.92563978421174,40.981409946052935,163.92563978421174
396,0.0,0.0,167.73834348058165,41.93458587014541,167.73834348058165
397,0.0,0.0,167.9426235389011,41.985655884725276,167.9426235389011
398,0.0,0.0,168.126477154475,42.03161928861875,168.126477154475
399,0.0,0.0,169.9043412399223,42.476085309980576,169.9043412399223
400,0.0,0.0,147.9577338582985,36.989433464574624,147.9577338582985
401,0.0,0.0,155.74164858873644,38.93541214718411,155.74164858873644
402,0.0,0.0,162.23316747858456,40.55829186964614,162.23316747858456
403,0.0,0.0,163.00655386170286,40.751638465425714,163.00655386170286
404,0.0,0.0,148.81054522860046,37.202636307150115,148.81054522860046
405,0.0,0.0,147.20165600782835,36.80041400195709,147.20165600782835
406,0.0,0.0,128.9035636276019,32.225890906900474,128.9035636276019
407,0.0,0.0,114.47483355462833,28.618708388657083,114.47483355462833
