,Generator,Time,Value,Zones,Type,$/MWh
71,UncasvilleMillGEN1,24,0.5599999999999996,CT,Gas,21.459253992044953
72,CosCobUN12,1,0.0,CT,Oil,203.58868234918953
73,CosCobUN12,2,0.0,CT,Oil,203.58868234918953
74,CosCobUN12,3,0.0,CT,Oil,203.58868234918953
75,CosCobUN12,4,0.0,CT,Oil,203.58868234918953
76,CosCobUN12,5,0.0,CT,Oil,203.58868234918953
77,CosCobUN12,6,0.0,CT,Oil,203.58868234918953
78,CosCobUN12,7,0.0,CT,Oil,203.58868234918953
79,CosCobUN12,8,0.0,CT,Oil,203.58868234918953
80,CosCobUN12,9,0.0,CT,Oil,203.58868234918953
81,CosCobUN12,10,0.0,CT,Oil,203.58868234918953
82,CosCobUN12,11,0.0,CT,Oil,203.58868234918953
83,CosCobUN12,12,0.0,CT,Oil,203.58868234918953
84,CosCobUN12,13,0.0,CT,Oil,203.58868234918953
85,CosCobUN12,14,0.0,CT,Oil,203.58868234918953
86,CosCobUN12,15,0.0,CT,Oil,203.58868234918953
87,CosCobUN12,16,0.0,CT,Oil,203.58868234918953
88,CosCobUN12,17,0.0,CT,Oil,203.58868234918953
89,CosCobUN12,18,0.0,CT,Oil,203.58868234918953
90,CosCobUN12,19,0.0,CT,Oil,203.58868234918953
91,CosCobUN12,20,0.0,CT,Oil,203.58868234918953
92,CosCobUN12,21,0.0,CT,Oil,203.58868234918953
93,CosCobUN12,22,0.0,CT,Oil,203.58868234918953
94,CosCobUN12,23,0.0,CT,Oil,203.58868234918953
95,CosCobUN12,24,0.0,CT,Oil,203.58868234918953
96,SouthMeadow13,1,0.0,CT,Oil,342.3492523430074
97,SouthMeadow13,2,0.0,CT,Oil,342.3492523430074
98,SouthMeadow13,3,0.0,CT,Oil,342.3492523430074
99,SouthMeadow13,4,0.0,CT,Oil,342.3492523430074
100,SouthMeadow13,5,0.0,CT,Oil,342.3492523430074
101,SouthMeadow13,6,0.0,CT,Oil,342.3492523430074
102,SouthMeadow13,7,0.0,CT,Oil,342.3492523430074
103,SouthMeadow13,8,0.0,CT,Oil,342.3492523430074
104,SouthMeadow13,9,0.0,CT,Oil,342.3492523430074
105,SouthMeadow13,10,0.0,CT,Oil,342.3492523430074
106,SouthMeadow13,11,0.0,CT,Oil,342.3492523430074
107,SouthMeadow13,12,0.0,CT,Oil,342.3492523430074
108,SouthMeadow13,13,0.0,CT,Oil,342.3492523430074
109,SouthMeadow13,14,0.0,CT,Oil,342.3492523430074
110,SouthMeadow13,15,0.0,CT,Oil,342.3492523430074
111,SouthMeadow13,16,0.0,CT,Oil,342.3492523430074
112,SouthMeadow13,17,0.0,CT,Oil,342.3492523430074
113,SouthMeadow13,18,0.0,CT,Oil,342.3492523430074
114,SouthMeadow13,19,0.0,CT,Oil,342.3492523430074
115,SouthMeadow13,20,0.0,CT,Oil,342.3492523430074
116,SouthMeadow13,21,0.0,CT,Oil,342.3492523430074
117,SouthMeadow13,22,0.0,CT,Oil,342.3492523430074
118,SouthMeadow13,23,0.0,CT,Oil,342.3492523430074
119,SouthMeadow13,24,0.0,CT,Oil,342.3492523430074
120,TorringtonTerminalUN10,1,0.0,CT,Oil,265.53187782563145
121,TorringtonTerminalUN10,2,0.0,CT,Oil,265.53187782563145
122,TorringtonTerminalUN10,3,0.0,CT,Oil,265.53187782563145
123,TorringtonTerminalUN10,4,0.0,CT,Oil,265.53187782563145
124,TorringtonTerminalUN10,5,0.0,CT,Oil,265.53187782563145
125,TorringtonTerminalUN10,6,0.0,CT,Oil,265.53187782563145
126,TorringtonTerminalUN10,7,0.0,CT,Oil,265.53187782563145
127,TorringtonTerminalUN10,8,0.0,CT,Oil,265.53187782563145
128,TorringtonTerminalUN10,9,0.0,CT,Oil,265.53187782563145
129,TorringtonTerminalUN10,10,0.0,CT,Oil,265.53187782563145
130,TorringtonTerminalUN10,11,0.0,CT,Oil,265.53187782563145
131,TorringtonTerminalUN10,12,0.0,CT,Oil,265.53187782563145
132,TorringtonTerminalUN10,13,0.0,CT,Oil,265.53187782563145
133,TorringtonTerminalUN10,14,0.0,CT,Oil,265.53187782563145
134,TorringtonTerminalUN10,15,0.0,CT,Oil,265.53187782563145
135,TorringtonTerminalUN10,16,0.0,CT,Oil,265.53187782563145
136,TorringtonTerminalUN10,17,0.0,CT,Oil,265.53187782563145
137,TorringtonTerminalUN10,18,0.0,CT,Oil,265.53187782563145
138,TorringtonTerminalUN10,19,0.0,CT,Oil,265.53187782563145
139,TorringtonTerminalUN10,20,0.0,CT,Oil,265.53187782563145
140,TorringtonTerminalUN10,21,0.0,CT,Oil,265.53187782563145
141,TorringtonTerminalUN10,22,0.0,CT,Oil,265.53187782563145
142,TorringtonTerminalUN10,23,0.0,CT,Oil,265.53187782563145
143,TorringtonTerminalUN10,24,0.0,CT,Oil,265.53187782563145
144,WallingfordEnergyCTG1,1,0.0,CT,Gas,27.9716522670655
145,WallingfordEnergyCTG1,2,0.0,CT,Gas,27.9716522670655
146,WallingfordEnergyCTG1,3,0.0,CT,Gas,27.9716522670655
147,WallingfordEnergyCTG1,4,0.0,CT,Gas,27.9716522670655
148,WallingfordEnergyCTG1,5,0.0,CT,Gas,27.9716522670655
149,WallingfordEnergyCTG1,6,0.0,CT,Gas,27.9716522670655
150,WallingfordEnergyCTG1,7,0.0,CT,Gas,27.9716522670655
151,WallingfordEnergyCTG1,8,0.0,CT,Gas,27.9716522670655
152,WallingfordEnergyCTG1,9,0.0,CT,Gas,27.9716522670655
153,WallingfordEnergyCTG1,10,0.0,CT,Gas,27.9716522670655
154,WallingfordEnergyCTG1,11,0.0,CT,Gas,27.9716522670655
155,WallingfordEnergyCTG1,12,0.0,CT,Gas,27.9716522670655
156,WallingfordEnergyCTG1,13,0.0,CT,Gas,27.9716522670655
157,WallingfordEnergyCTG1,14,0.0,CT,Gas,27.9716522670655
158,WallingfordEnergyCTG1,15,0.0,CT,Gas,27.9716522670655
159,WallingfordEnergyCTG1,16,0.0,CT,Gas,27.9716522670655
160,WallingfordEnergyCTG1,17,0.0,CT,Gas,27.9716522670655
161,WallingfordEnergyCTG1,18,0.0,CT,Gas,27.9716522670655
162,WallingfordEnergyCTG1,19,0.0,CT,Gas,27.9716522670655
163,WallingfordEnergyCTG1,20,0.0,CT,Gas,27.9716522670655
164,WallingfordEnergyCTG1,21,0.0,CT,Gas,27.9716522670655
165,WallingfordEnergyCTG1,22,0.0,CT,Gas,27.9716522670655
166,WallingfordEnergyCTG1,23,0.0,CT,Gas,27.9716522670655
167,WallingfordEnergyCTG1,24,0.0,CT,Gas,27.9716522670655
168,CJTSEnergyCenterUNIT2,1,0.0,CT,Gas,50.64999320001191
169,CJTSEnergyCenterUNIT2,2,0.0,CT,Gas,50.64999320001191
170,CJTSEnergyCenterUNIT2,3,0.0,CT,Gas,50.64999320001191
171,CJTSEnergyCenterUNIT2,4,0.0,CT,Gas,50.64999320001191
172,CJTSEnergyCenterUNIT2,5,0.0,CT,Gas,50.64999320001191
173,CJTSEnergyCenterUNIT2,6,0.0,CT,Gas,50.64999320001191
174,CJTSEnergyCenterUNIT2,7,0.0,CT,Gas,50.64999320001191
175,CJTSEnergyCenterUNIT2,8,0.0,CT,Gas,50.64999320001191
176,CJTSEnergyCenterUNIT2,9,0.0,CT,Gas,50.64999320001191
177,CJTSEnergyCenterUNIT2,10,0.0,CT,Gas,50.64999320001191
178,CJTSEnergyCenterUNIT2,11,0.0,CT,Gas,50.64999320001191
179,CJTSEnergyCenterUNIT2,12,0.0,CT,Gas,50.64999320001191
180,CJTSEnergyCenterUNIT2,13,0.0,CT,Gas,50.64999320001191
181,CJTSEnergyCenterUNIT2,14,0.0,CT,Gas,50.64999320001191
182,CJTSEnergyCenterUNIT2,15,0.0,CT,Gas,50.64999320001191
183,CJTSEnergyCenterUNIT2,16,0.0,CT,Gas,50.64999320001191
184,CJTSEnergyCenterUNIT2,17,0.0,CT,Gas,50.64999320001191
185,CJTSEnergyCenterUNIT2,18,0.0,CT,Gas,50.64999320001191
186,CJTSEnergyCenterUNIT2,19,0.0,CT,Gas,50.64999320001191
187,CJTSEnergyCenterUNIT2,20,0.0,CT,Gas,50.64999320001191
188,CJTSEnergyCenterUNIT2,21,0.0,CT,Gas,50.64999320001191
