,Generator,Time,Value,Zones,Type,$/MWh
102,SouthMeadow13,7,0.0,CT,Oil,341.04875710069535
103,SouthMeadow13,8,0.0,CT,Oil,341.04875710069535
104,SouthMeadow13,9,0.0,CT,Oil,341.04875710069535
105,SouthMeadow13,10,0.0,CT,Oil,341.04875710069535
106,SouthMeadow13,11,0.0,CT,Oil,341.04875710069535
107,SouthMeadow13,12,0.0,CT,Oil,341.04875710069535
108,SouthMeadow13,13,0.0,CT,Oil,341.04875710069535
109,SouthMeadow13,14,0.0,CT,Oil,341.04875710069535
110,SouthMeadow13,15,0.0,CT,Oil,341.04875710069535
111,SouthMeadow13,16,0.0,CT,Oil,341.04875710069535
112,SouthMeadow13,17,0.0,CT,Oil,341.04875710069535
113,SouthMeadow13,18,0.0,CT,Oil,341.04875710069535
114,SouthMeadow13,19,0.0,CT,Oil,341.04875710069535
115,SouthMeadow13,20,0.0,CT,Oil,341.04875710069535
116,SouthMeadow13,21,0.0,CT,Oil,341.04875710069535
117,SouthMeadow13,22,0.0,CT,Oil,341.04875710069535
118,SouthMeadow13,23,0.0,CT,Oil,341.04875710069535
119,SouthMeadow13,24,0.0,CT,Oil,341.04875710069535
120,TorringtonTerminalUN10,1,0.0,CT,Oil,264.23138258331943
121,TorringtonTerminalUN10,2,0.0,CT,Oil,264.23138258331943
122,TorringtonTerminalUN10,3,0.0,CT,Oil,264.23138258331943
123,TorringtonTerminalUN10,4,0.0,CT,Oil,264.23138258331943
124,TorringtonTerminalUN10,5,0.0,CT,Oil,264.23138258331943
125,TorringtonTerminalUN10,6,0.0,CT,Oil,264.23138258331943
126,TorringtonTerminalUN10,7,0.0,CT,Oil,264.23138258331943
127,TorringtonTerminalUN10,8,0.0,CT,Oil,264.23138258331943
128,TorringtonTerminalUN10,9,0.0,CT,Oil,264.23138258331943
129,TorringtonTerminalUN10,10,0.0,CT,Oil,264.23138258331943
130,TorringtonTerminalUN10,11,0.0,CT,Oil,264.23138258331943
131,TorringtonTerminalUN10,12,0.0,CT,Oil,264.23138258331943
132,TorringtonTerminalUN10,13,0.0,CT,Oil,264.23138258331943
133,TorringtonTerminalUN10,14,0.0,CT,Oil,264.23138258331943
134,TorringtonTerminalUN10,15,0.0,CT,Oil,264.23138258331943
135,TorringtonTerminalUN10,16,0.0,CT,Oil,264.23138258331943
136,TorringtonTerminalUN10,17,0.0,CT,Oil,264.23138258331943
137,TorringtonTerminalUN10,18,0.0,CT,Oil,264.23138258331943
138,TorringtonTerminalUN10,19,0.0,CT,Oil,264.23138258331943
139,TorringtonTerminalUN10,20,0.0,CT,Oil,264.23138258331943
140,TorringtonTerminalUN10,21,0.0,CT,Oil,264.23138258331943
141,TorringtonTerminalUN10,22,0.0,CT,Oil,264.23138258331943
142,TorringtonTerminalUN10,23,0.0,CT,Oil,264.23138258331943
143,TorringtonTerminalUN10,24,0.0,CT,Oil,264.23138258331943
144,WallingfordEnergyCTG1,1,0.0,CT,Gas,27.730410399616627
145,WallingfordEnergyCTG1,2,0.0,CT,Gas,27.730410399616627
146,WallingfordEnergyCTG1,3,0.0,CT,Gas,27.730410399616627
147,WallingfordEnergyCTG1,4,0.0,CT,Gas,27.730410399616627
148,WallingfordEnergyCTG1,5,0.0,CT,Gas,27.730410399616627
149,WallingfordEnergyCTG1,6,0.0,CT,Gas,27.730410399616627
150,WallingfordEnergyCTG1,7,0.0,CT,Gas,27.730410399616627
151,WallingfordEnergyCTG1,8,0.0,CT,Gas,27.730410399616627
152,WallingfordEnergyCTG1,9,0.0,CT,Gas,27.730410399616627
153,WallingfordEnergyCTG1,10,0.0,CT,Gas,27.730410399616627
154,WallingfordEnergyCTG1,11,0.0,CT,Gas,27.730410399616627
155,WallingfordEnergyCTG1,12,0.0,CT,Gas,27.730410399616627
156,WallingfordEnergyCTG1,13,0.0,CT,Gas,27.730410399616627
157,WallingfordEnergyCTG1,14,0.0,CT,Gas,27.730410399616627
158,WallingfordEnergyCTG1,15,0.0,CT,Gas,27.730410399616627
159,WallingfordEnergyCTG1,16,0.0,CT,Gas,27.730410399616627
160,WallingfordEnergyCTG1,17,0.0,CT,Gas,27.730410399616627
161,WallingfordEnergyCTG1,18,0.0,CT,Gas,27.730410399616627
162,WallingfordEnergyCTG1,19,0.0,CT,Gas,27.730410399616627
163,WallingfordEnergyCTG1,20,0.0,CT,Gas,27.730410399616627
164,WallingfordEnergyCTG1,21,0.0,CT,Gas,27.730410399616627
165,WallingfordEnergyCTG1,22,0.0,CT,Gas,27.730410399616627
166,WallingfordEnergyCTG1,23,0.0,CT,Gas,27.730410399616627
167,WallingfordEnergyCTG1,24,0.0,CT,Gas,27.730410399616627
168,CJTSEnergyCenterUNIT2,1,0.0,CT,Gas,48.034606190961625
169,CJTSEnergyCenterUNIT2,2,0.0,CT,Gas,48.034606190961625
170,CJTSEnergyCenterUNIT2,3,0.0,CT,Gas,48.034606190961625
171,CJTSEnergyCenterUNIT2,4,0.0,CT,Gas,48.034606190961625
172,CJTSEnergyCenterUNIT2,5,0.0,CT,Gas,48.034606190961625
173,CJTSEnergyCenterUNIT2,6,0.0,CT,Gas,48.034606190961625
174,CJTSEnergyCenterUNIT2,7,0.0,CT,Gas,48.034606190961625
175,CJTSEnergyCenterUNIT2,8,0.0,CT,Gas,48.034606190961625
176,CJTSEnergyCenterUNIT2,9,0.0,CT,Gas,48.034606190961625
177,CJTSEnergyCenterUNIT2,10,0.0,CT,Gas,48.034606190961625
178,CJTSEnergyCenterUNIT2,11,0.0,CT,Gas,48.034606190961625
179,CJTSEnergyCenterUNIT2,12,0.0,CT,Gas,48.034606190961625
180,CJTSEnergyCenterUNIT2,13,0.0,CT,Gas,48.034606190961625
181,CJTSEnergyCenterUNIT2,14,0.0,CT,Gas,48.034606190961625
182,CJTSEnergyCenterUNIT2,15,0.0,CT,Gas,48.034606190961625
183,CJTSEnergyCenterUNIT2,16,0.0,CT,Gas,48.034606190961625
184,CJTSEnergyCenterUNIT2,17,0.0,CT,Gas,48.034606190961625
185,CJTSEnergyCenterUNIT2,18,0.0,CT,Gas,48.034606190961625
186,CJTSEnergyCenterUNIT2,19,0.0,CT,Gas,48.034606190961625
187,CJTSEnergyCenterUNIT2,20,0.0,CT,Gas,48.034606190961625
188,CJTSEnergyCenterUNIT2,21,0.0,CT,Gas,48.034606190961625
189,CJTSEnergyCenterUNIT2,22,0.0,CT,Gas,48.034606190961625
190,CJTSEnergyCenterUNIT2,23,0.0,CT,Gas,48.034606190961625
191,CJTSEnergyCenterUNIT2,24,0.0,CT,Gas,48.034606190961625
192,LebanonPines12LP2,1,0.0,CT,Oil,157.84935345376613
193,LebanonPines12LP2,2,0.0,CT,Oil,157.84935345376613
194,LebanonPines12LP2,3,0.0,CT,Oil,157.84935345376613
195,LebanonPines12LP2,4,0.0,CT,Oil,157.84935345376613
196,LebanonPines12LP2,5,0.0,CT,Oil,157.84935345376613
197,LebanonPines12LP2,6,0.0,CT,Oil,157.84935345376613
198,LebanonPines12LP2,7,0.0,CT,Oil,157.84935345376613
199,LebanonPines12LP2,8,0.0,CT,Oil,157.84935345376613
200,LebanonPines12LP2,9,0.0,CT,Oil,157.84935345376613
201,LebanonPines12LP2,10,0.0,CT,Oil,157.84935345376613
202,LebanonPines12LP2,11,0.0,CT,Oil,157.84935345376613
203,LebanonPines12LP2,12,0.0,CT,Oil,157.84935345376613
204,LebanonPines12LP2,13,0.0,CT,Oil,157.84935345376613
205,LebanonPines12LP2,14,0.0,CT,Oil,157.84935345376613
206,LebanonPines12LP2,15,0.0,CT,Oil,157.84935345376613
207,LebanonPines12LP2,16,0.0,CT,Oil,157.84935345376613
208,LebanonPines12LP2,17,0.0,CT,Oil,157.84935345376613
209,LebanonPines12LP2,18,0.0,CT,Oil,157.84935345376613
210,LebanonPines12LP2,19,0.0,CT,Oil,157.84935345376613
211,LebanonPines12LP2,20,0.0,CT,Oil,157.84935345376613
212,LebanonPines12LP2,21,0.0,CT,Oil,157.84935345376613
213,LebanonPines12LP2,22,0.0,CT,Oil,157.84935345376613
214,LebanonPines12LP2,23,0.0,CT,Oil,157.84935345376613
215,LebanonPines12LP2,24,0.0,CT,Oil,157.84935345376613
216,Norden43103NORD1,1,0.0,CT,Oil,92.6827339346714
217,Norden43103NORD1,2,0.0,CT,Oil,92.6827339346714
218,Norden43103NORD1,3,0.0,CT,Oil,92.6827339346714
219,Norden43103NORD1,4,0.0,CT,Oil,92.6827339346714
220,Norden43103NORD1,5,0.0,CT,Oil,92.6827339346714
221,Norden43103NORD1,6,0.0,CT,Oil,92.6827339346714
222,Norden43103NORD1,7,0.0,CT,Oil,92.6827339346714
223,Norden43103NORD1,8,0.0,CT,Oil,92.6827339346714
224,Norden43103NORD1,9,0.0,CT,Oil,92.6827339346714
225,Norden43103NORD1,10,0.0,CT,Oil,92.6827339346714
226,Norden43103NORD1,11,0.0,CT,Oil,92.6827339346714
227,Norden43103NORD1,12,0.0,CT,Oil,92.6827339346714
228,Norden43103NORD1,13,0.0,CT,Oil,92.6827339346714
229,Norden43103NORD1,14,0.0,CT,Oil,92.6827339346714
230,Norden43103NORD1,15,0.0,CT,Oil,92.6827339346714
231,Norden43103NORD1,16,0.0,CT,Oil,92.6827339346714
232,Norden43103NORD1,17,0.0,CT,Oil,92.6827339346714
233,Norden43103NORD1,18,0.0,CT,Oil,92.6827339346714
234,Norden43103NORD1,19,0.0,CT,Oil,92.6827339346714
235,Norden43103NORD1,20,0.0,CT,Oil,92.6827339346714
236,Norden43103NORD1,21,0.0,CT,Oil,92.6827339346714
237,Norden43103NORD1,22,0.0,CT,Oil,92.6827339346714
238,Norden43103NORD1,23,0.0,CT,Oil,92.6827339346714
239,Norden43103NORD1,24,0.0,CT,Oil,92.6827339346714
240,LNG12LNG1,1,0.0,CT,Oil,179.14830770516332
241,LNG12LNG1,2,0.0,CT,Oil,179.14830770516332
242,LNG12LNG1,3,0.0,CT,Oil,179.14830770516332
243,LNG12LNG1,4,0.0,CT,Oil,179.14830770516332
244,LNG12LNG1,5,0.0,CT,Oil,179.14830770516332
245,LNG12LNG1,6,0.0,CT,Oil,179.14830770516332
246,LNG12LNG1,7,0.0,CT,Oil,179.14830770516332
247,LNG12LNG1,8,0.0,CT,Oil,179.14830770516332
248,LNG12LNG1,9,0.0,CT,Oil,179.14830770516332
249,LNG12LNG1,10,0.0,CT,Oil,179.14830770516332
250,LNG12LNG1,11,0.0,CT,Oil,179.14830770516332
251,LNG12LNG1,12,0.0,CT,Oil,179.14830770516332
252,LNG12LNG1,13,0.0,CT,Oil,179.14830770516332
253,LNG12LNG1,14,0.0,CT,Oil,179.14830770516332
254,LNG12LNG1,15,0.0,CT,Oil,179.14830770516332
255,LNG12LNG1,16,0.0,CT,Oil,179.14830770516332
256,LNG12LNG1,17,0.0,CT,Oil,179.14830770516332
257,LNG12LNG1,18,0.0,CT,Oil,179.14830770516332
258,LNG12LNG1,19,0.0,CT,Oil,179.14830770516332
259,LNG12LNG1,20,0.0,CT,Oil,179.14830770516332
260,LNG12LNG1,21,0.0,CT,Oil,179.14830770516332
261,LNG12LNG1,22,0.0,CT,Oil,179.14830770516332
262,LNG12LNG1,23,0.0,CT,Oil,179.14830770516332
263,LNG12LNG1,24,0.0,CT,Oil,179.14830770516332
264,CosCobUN11,1,0.0,CT,Oil,202.28818710687747
265,CosCobUN11,2,0.0,CT,Oil,202.28818710687747
266,CosCobUN11,3,0.0,CT,Oil,202.28818710687747
267,CosCobUN11,4,0.0,CT,Oil,202.28818710687747
268,CosCobUN11,5,0.0,CT,Oil,202.28818710687747
269,CosCobUN11,6,0.0,CT,Oil,202.28818710687747
270,CosCobUN11,7,0.0,CT,Oil,202.28818710687747
271,CosCobUN11,8,0.0,CT,Oil,202.28818710687747
272,CosCobUN11,9,0.0,CT,Oil,202.28818710687747
273,CosCobUN11,10,0.0,CT,Oil,202.28818710687747
274,CosCobUN11,11,0.0,CT,Oil,202.28818710687747
275,CosCobUN11,12,0.0,CT,Oil,202.28818710687747
276,CosCobUN11,13,0.0,CT,Oil,202.28818710687747
277,CosCobUN11,14,0.0,CT,Oil,202.28818710687747
278,CosCobUN11,15,0.0,CT,Oil,202.28818710687747
279,CosCobUN11,16,0.0,CT,Oil,202.28818710687747
280,CosCobUN11,17,0.0,CT,Oil,202.28818710687747
281,CosCobUN11,18,0.0,CT,Oil,202.28818710687747
282,CosCobUN11,19,0.0,CT,Oil,202.28818710687747
283,CosCobUN11,20,0.0,CT,Oil,202.28818710687747
284,CosCobUN11,21,0.0,CT,Oil,202.28818710687747
285,CosCobUN11,22,0.0,CT,Oil,202.28818710687747
286,CosCobUN11,23,0.0,CT,Oil,202.28818710687747
287,CosCobUN11,24,0.0,CT,Oil,202.28818710687747
288,UCONNCogenFacilityCGT2,1,1.3800000000000001,CT,Gas,17.497071565025244
289,UCONNCogenFacilityCGT2,2,1.3800000000000001,CT,Gas,17.497071565025244
290,UCONNCogenFacilityCGT2,3,1.3800000000000001,CT,Gas,17.497071565025244
291,UCONNCogenFacilityCGT2,4,1.3800000000000001,CT,Gas,17.497071565025244
292,UCONNCogenFacilityCGT2,5,1.3800000000000001,CT,Gas,17.497071565025244
293,UCONNCogenFacilityCGT2,6,1.3800000000000001,CT,Gas,17.497071565025244
294,UCONNCogenFacilityCGT2,7,1.3800000000000001,CT,Gas,17.497071565025244
295,UCONNCogenFacilityCGT2,8,1.3800000000000001,CT,Gas,17.497071565025244
296,UCONNCogenFacilityCGT2,9,1.3800000000000001,CT,Gas,17.497071565025244
297,UCONNCogenFacilityCGT2,10,1.3800000000000001,CT,Gas,17.497071565025244
298,UCONNCogenFacilityCGT2,11,1.3800000000000001,CT,Gas,17.497071565025244
299,UCONNCogenFacilityCGT2,12,1.3800000000000001,CT,Gas,17.497071565025244
300,UCONNCogenFacilityCGT2,13,1.3800000000000001,CT,Gas,17.497071565025244
301,UCONNCogenFacilityCGT2,14,1.3800000000000001,CT,Gas,17.497071565025244
302,UCONNCogenFacilityCGT2,15,1.3800000000000001,CT,Gas,17.497071565025244
303,UCONNCogenFacilityCGT2,16,1.3800000000000001,CT,Gas,17.497071565025244
304,UCONNCogenFacilityCGT2,17,1.3800000000000001,CT,Gas,17.497071565025244
305,UCONNCogenFacilityCGT2,18,1.3800000000000001,CT,Gas,17.497071565025244
306,UCONNCogenFacilityCGT2,19,1.3800000000000001,CT,Gas,17.497071565025244
307,UCONNCogenFacilityCGT2,20,1.3800000000000001,CT,Gas,17.497071565025244
308,UCONNCogenFacilityCGT2,21,1.3800000000000001,CT,Gas,17.497071565025244
309,UCONNCogenFacilityCGT2,22,1.3800000000000001,CT,Gas,17.497071565025244
310,UCONNCogenFacilityCGT2,23,1.3800000000000001,CT,Gas,17.497071565025244
311,UCONNCogenFacilityCGT2,24,1.3800000000000001,CT,Gas,17.497071565025244
312,GenConnDevonLLC17,1,0.0,CT,Oil,163.11033283071538
313,GenConnDevonLLC17,2,0.0,CT,Oil,163.11033283071538
314,GenConnDevonLLC17,3,0.0,CT,Oil,163.11033283071538
315,GenConnDevonLLC17,4,0.0,CT,Oil,163.11033283071538
316,GenConnDevonLLC17,5,0.0,CT,Oil,163.11033283071538
317,GenConnDevonLLC17,6,0.0,CT,Oil,163.11033283071538
318,GenConnDevonLLC17,7,0.0,CT,Oil,163.11033283071538
319,GenConnDevonLLC17,8,0.0,CT,Oil,163.11033283071538
320,GenConnDevonLLC17,9,0.0,CT,Oil,163.11033283071538
321,GenConnDevonLLC17,10,0.0,CT,Oil,163.11033283071538
322,GenConnDevonLLC17,11,0.0,CT,Oil,163.11033283071538
323,GenConnDevonLLC17,12,0.0,CT,Oil,163.11033283071538
324,GenConnDevonLLC17,13,0.0,CT,Oil,163.11033283071538
325,GenConnDevonLLC17,14,0.0,CT,Oil,163.11033283071538
326,GenConnDevonLLC17,15,0.0,CT,Oil,163.11033283071538
327,GenConnDevonLLC17,16,0.0,CT,Oil,163.11033283071538
328,GenConnDevonLLC17,17,0.0,CT,Oil,163.11033283071538
329,GenConnDevonLLC17,18,0.0,CT,Oil,163.11033283071538
330,GenConnDevonLLC17,19,0.0,CT,Oil,163.11033283071538
331,GenConnDevonLLC17,20,0.0,CT,Oil,163.11033283071538
332,GenConnDevonLLC17,21,0.0,CT,Oil,163.11033283071538
333,GenConnDevonLLC17,22,0.0,CT,Oil,163.11033283071538
334,GenConnDevonLLC17,23,0.0,CT,Oil,163.11033283071538
335,GenConnDevonLLC17,24,0.0,CT,Oil,163.11033283071538
336,CPVTowanticEnergyCenterCTG1,1,0.0,CT,Gas,23.818309205462523
337,CPVTowanticEnergyCenterCTG1,2,0.0,CT,Gas,23.818309205462523
338,CPVTowanticEnergyCenterCTG1,3,0.0,CT,Gas,23.818309205462523
339,CPVTowanticEnergyCenterCTG1,4,0.0,CT,Gas,23.818309205462523
340,CPVTowanticEnergyCenterCTG1,5,0.0,CT,Gas,23.818309205462523
341,CPVTowanticEnergyCenterCTG1,6,0.0,CT,Gas,23.818309205462523
342,CPVTowanticEnergyCenterCTG1,7,0.0,CT,Gas,23.818309205462523
343,CPVTowanticEnergyCenterCTG1,8,0.0,CT,Gas,23.818309205462523
344,CPVTowanticEnergyCenterCTG1,9,0.0,CT,Gas,23.818309205462523
345,CPVTowanticEnergyCenterCTG1,10,0.0,CT,Gas,23.818309205462523
346,CPVTowanticEnergyCenterCTG1,11,0.0,CT,Gas,23.818309205462523
347,CPVTowanticEnergyCenterCTG1,12,0.0,CT,Gas,23.818309205462523
348,CPVTowanticEnergyCenterCTG1,13,0.0,CT,Gas,23.818309205462523
349,CPVTowanticEnergyCenterCTG1,14,0.0,CT,Gas,23.818309205462523
350,CPVTowanticEnergyCenterCTG1,15,0.0,CT,Gas,23.818309205462523
351,CPVTowanticEnergyCenterCTG1,16,0.0,CT,Gas,23.818309205462523
352,CPVTowanticEnergyCenterCTG1,17,0.0,CT,Gas,23.818309205462523
353,CPVTowanticEnergyCenterCTG1,18,0.0,CT,Gas,23.818309205462523
354,CPVTowanticEnergyCenterCTG1,19,0.0,CT,Gas,23.818309205462523
355,CPVTowanticEnergyCenterCTG1,20,0.0,CT,Gas,23.818309205462523
356,CPVTowanticEnergyCenterCTG1,21,0.0,CT,Gas,23.818309205462523
357,CPVTowanticEnergyCenterCTG1,22,0.0,CT,Gas,23.818309205462523
358,CPVTowanticEnergyCenterCTG1,23,0.0,CT,Gas,23.818309205462523
359,CPVTowanticEnergyCenterCTG1,24,0.0,CT,Gas,23.818309205462523
360,BridgeportEnergyProjectGEN1,1,0.0,CT,Gas,22.052665571337094
361,BridgeportEnergyProjectGEN1,2,0.0,CT,Gas,22.052665571337094
362,BridgeportEnergyProjectGEN1,3,0.0,CT,Gas,22.052665571337094
363,BridgeportEnergyProjectGEN1,4,0.0,CT,Gas,22.052665571337094
364,BridgeportEnergyProjectGEN1,5,0.0,CT,Gas,22.052665571337094
365,BridgeportEnergyProjectGEN1,6,0.0,CT,Gas,22.052665571337094
366,BridgeportEnergyProjectGEN1,7,34.0,CT,Gas,22.052665571337094
367,BridgeportEnergyProjectGEN1,8,34.0,CT,Gas,22.052665571337094
368,BridgeportEnergyProjectGEN1,9,34.0,CT,Gas,22.052665571337094
369,BridgeportEnergyProjectGEN1,10,34.0,CT,Gas,22.052665571337094
370,BridgeportEnergyProjectGEN1,11,34.0,CT,Gas,22.052665571337094
371,BridgeportEnergyProjectGEN1,12,34.0,CT,Gas,22.052665571337094
372,BridgeportEnergyProjectGEN1,13,34.0,CT,Gas,22.052665571337094
373,BridgeportEnergyProjectGEN1,14,34.0,CT,Gas,22.052665571337094
374,BridgeportEnergyProjectGEN1,15,34.0,CT,Gas,22.052665571337094
375,BridgeportEnergyProjectGEN1,16,34.0,CT,Gas,22.052665571337094
376,BridgeportEnergyProjectGEN1,17,34.0,CT,Gas,22.052665571337094
377,BridgeportEnergyProjectGEN1,18,34.0,CT,Gas,22.052665571337094
378,BridgeportEnergyProjectGEN1,19,34.0,CT,Gas,22.052665571337094
379,BridgeportEnergyProjectGEN1,20,34.0,CT,Gas,22.052665571337094
380,BridgeportEnergyProjectGEN1,21,34.0,CT,Gas,22.052665571337094
381,BridgeportEnergyProjectGEN1,22,34.0,CT,Gas,22.052665571337094
382,BridgeportEnergyProjectGEN1,23,34.0,CT,Gas,22.052665571337094
383,BridgeportEnergyProjectGEN1,24,34.0,CT,Gas,22.052665571337094
384,LNG12LNG2,1,0.0,CT,Oil,179.14830770516332
