,Source,Sink,Time,Value
854,RI,ME,15,0.0
855,RI,ME,16,0.0
856,RI,ME,17,0.0
857,RI,ME,18,0.0
858,RI,ME,19,0.0
859,RI,ME,20,0.0
860,RI,ME,21,0.0
861,RI,ME,22,0.0
862,RI,ME,23,0.0
863,RI,ME,24,0.0
864,RI,RI,1,0.0
865,RI,RI,2,0.0
866,RI,RI,3,0.0
867,RI,RI,4,0.0
868,RI,RI,5,0.0
869,RI,RI,6,0.0
870,RI,RI,7,0.0
871,RI,RI,8,0.0
872,RI,RI,9,0.0
873,RI,RI,10,0.0
874,RI,RI,11,0.0
875,RI,RI,12,0.0
876,RI,RI,13,0.0
877,RI,RI,14,0.0
878,RI,RI,15,0.0
879,RI,RI,16,0.0
880,RI,RI,17,0.0
881,RI,RI,18,0.0
882,RI,RI,19,0.0
883,RI,RI,20,0.0
884,RI,RI,21,0.0
885,RI,RI,22,0.0
886,RI,RI,23,0.0
887,RI,RI,24,0.0
888,RI,CT,1,0.0
889,RI,CT,2,2330.8311000000003
890,RI,CT,3,0.0
891,RI,CT,4,0.0
892,RI,CT,5,2247.930199999998
893,RI,CT,6,0.0
894,RI,CT,7,0.0
895,RI,CT,8,88.325099999999
896,RI,CT,9,0.0
897,RI,CT,10,0.0
898,RI,CT,11,0.0
899,RI,CT,12,0.0
900,RI,CT,13,0.0
901,RI,CT,14,0.0
902,RI,CT,15,0.0
903,RI,CT,16,0.0
904,RI,CT,17,0.0
905,RI,CT,18,0.0
906,RI,CT,19,0.0
907,RI,CT,20,0.0
908,RI,CT,21,0.0
909,RI,CT,22,0.0
910,RI,CT,23,0.0
911,RI,CT,24,0.0
912,RI,VT,1,0.0
913,RI,VT,2,0.0
914,RI,VT,3,0.0
915,RI,VT,4,0.0
916,RI,VT,5,0.0
917,RI,VT,6,0.0
918,RI,VT,7,0.0
919,RI,VT,8,0.0
920,RI,VT,9,0.0
921,RI,VT,10,0.0
922,RI,VT,11,0.0
923,RI,VT,12,0.0
924,RI,VT,13,0.0
925,RI,VT,14,0.0
926,RI,VT,15,0.0
927,RI,VT,16,0.0
928,RI,VT,17,0.0
929,RI,VT,18,0.0
930,RI,VT,19,0.0
931,RI,VT,20,0.0
932,RI,VT,21,0.0
933,RI,VT,22,0.0
934,RI,VT,23,0.0
935,RI,VT,24,0.0
936,RI,SEMA,1,0.0
937,RI,SEMA,2,0.0
938,RI,SEMA,3,0.0
939,RI,SEMA,4,1199.3783
940,RI,SEMA,5,0.0
941,RI,SEMA,6,1177.1783000000003
942,RI,SEMA,7,1316.2783
943,RI,SEMA,8,0.0
944,RI,SEMA,9,1212.6783
945,RI,SEMA,10,1114.2783000000004
946,RI,SEMA,11,1089.5783000000001
947,RI,SEMA,12,1089.8058634400002
948,RI,SEMA,13,1085.6783000000003
949,RI,SEMA,14,1094.8783000000003
950,RI,SEMA,15,1101.8783000000003
951,RI,SEMA,16,1086.5783000000001
952,RI,SEMA,17,1019.9783000000004
953,RI,SEMA,18,973.6783
954,RI,SEMA,19,963.5783
955,RI,SEMA,20,979.6783000000005
956,RI,SEMA,21,1011.3783000000004
957,RI,SEMA,22,1070.2783000000004
958,RI,SEMA,23,1130.8783000000003
959,RI,SEMA,24,0.0
960,CT,WCMA,1,0.0
961,CT,WCMA,2,3000.0
962,CT,WCMA,3,0.0
963,CT,WCMA,4,0.0
964,CT,WCMA,5,3000.0
965,CT,WCMA,6,0.0
966,CT,WCMA,7,0.0
967,CT,WCMA,8,822.4449000000002
968,CT,WCMA,9,0.0
969,CT,WCMA,10,0.0
970,CT,WCMA,11,0.0
971,CT,WCMA,12,0.0
972,CT,WCMA,13,0.0
973,CT,WCMA,14,0.0
974,CT,WCMA,15,0.0
975,CT,WCMA,16,0.0
976,CT,WCMA,17,0.0
977,CT,WCMA,18,0.0
978,CT,WCMA,19,0.0
979,CT,WCMA,20,0.0
980,CT,WCMA,21,0.0
981,CT,WCMA,22,0.0
982,CT,WCMA,23,0.0
983,CT,WCMA,24,0.0
984,CT,NH,1,0.0
985,CT,NH,2,0.0
986,CT,NH,3,0.0
987,CT,NH,4,0.0
988,CT,NH,5,0.0
989,CT,NH,6,0.0
990,CT,NH,7,0.0
991,CT,NH,8,0.0
992,CT,NH,9,0.0
993,CT,NH,10,0.0
994,CT,NH,11,0.0
995,CT,NH,12,0.0
996,CT,NH,13,0.0
997,CT,NH,14,0.0
998,CT,NH,15,0.0
999,CT,NH,16,0.0
1000,CT,NH,17,0.0
1001,CT,NH,18,0.0
1002,CT,NH,19,0.0
1003,CT,NH,20,0.0
1004,CT,NH,21,0.0
1005,CT,NH,22,0.0
1006,CT,NH,23,0.0
1007,CT,NH,24,0.0
1008,CT,NEMA,1,0.0
1009,CT,NEMA,2,0.0
1010,CT,NEMA,3,0.0
1011,CT,NEMA,4,0.0
1012,CT,NEMA,5,0.0
1013,CT,NEMA,6,0.0
1014,CT,NEMA,7,0.0
1015,CT,NEMA,8,0.0
1016,CT,NEMA,9,0.0
1017,CT,NEMA,10,0.0
1018,CT,NEMA,11,0.0
1019,CT,NEMA,12,0.0
1020,CT,NEMA,13,0.0
1021,CT,NEMA,14,0.0
1022,CT,NEMA,15,0.0
1023,CT,NEMA,16,0.0
1024,CT,NEMA,17,0.0
1025,CT,NEMA,18,0.0
1026,CT,NEMA,19,0.0
1027,CT,NEMA,20,0.0
1028,CT,NEMA,21,0.0
1029,CT,NEMA,22,0.0
1030,CT,NEMA,23,0.0
1031,CT,NEMA,24,0.0
1032,CT,ME,1,0.0
1033,CT,ME,2,0.0
1034,CT,ME,3,0.0
1035,CT,ME,4,0.0
1036,CT,ME,5,0.0
1037,CT,ME,6,0.0
1038,CT,ME,7,0.0
1039,CT,ME,8,0.0
1040,CT,ME,9,0.0
1041,CT,ME,10,0.0
1042,CT,ME,11,0.0
1043,CT,ME,12,0.0
1044,CT,ME,13,0.0
1045,CT,ME,14,0.0
1046,CT,ME,15,0.0
1047,CT,ME,16,0.0
1048,CT,ME,17,0.0
1049,CT,ME,18,0.0
1050,CT,ME,19,0.0
1051,CT,ME,20,0.0
1052,CT,ME,21,0.0
1053,CT,ME,22,0.0
1054,CT,ME,23,0.0
1055,CT,ME,24,0.0
1056,CT,RI,1,2800.0
1057,CT,RI,2,0.0
1058,CT,RI,3,2800.0
1059,CT,RI,4,2800.0
1060,CT,RI,5,0.0
1061,CT,RI,6,2800.0
1062,CT,RI,7,2800.0
1063,CT,RI,8,0.0
1064,CT,RI,9,2800.0
1065,CT,RI,10,2800.0
1066,CT,RI,11,2800.0
1067,CT,RI,12,2800.0
1068,CT,RI,13,2800.0
1069,CT,RI,14,2800.0
1070,CT,RI,15,2800.0
1071,CT,RI,16,2800.0
1072,CT,RI,17,2800.0
1073,CT,RI,18,2800.0
1074,CT,RI,19,2800.0
1075,CT,RI,20,2800.0
1076,CT,RI,21,2800.0
1077,CT,RI,22,2800.0
1078,CT,RI,23,2800.0
1079,CT,RI,24,2800.0
1080,CT,CT,1,0.0
1081,CT,CT,2,0.0
1082,CT,CT,3,0.0
1083,CT,CT,4,0.0
1084,CT,CT,5,0.0
1085,CT,CT,6,0.0
1086,CT,CT,7,0.0
1087,CT,CT,8,0.0
1088,CT,CT,9,0.0
1089,CT,CT,10,0.0
1090,CT,CT,11,0.0
1091,CT,CT,12,0.0
1092,CT,CT,13,0.0
1093,CT,CT,14,0.0
1094,CT,CT,15,0.0
1095,CT,CT,16,0.0
1096,CT,CT,17,0.0
1097,CT,CT,18,0.0
1098,CT,CT,19,0.0
1099,CT,CT,20,0.0
1100,CT,CT,21,0.0
1101,CT,CT,22,0.0
1102,CT,CT,23,0.0
1103,CT,CT,24,0.0
1104,CT,VT,1,0.0
1105,CT,VT,2,0.0
1106,CT,VT,3,0.0
1107,CT,VT,4,0.0
1108,CT,VT,5,0.0
1109,CT,VT,6,0.0
1110,CT,VT,7,0.0
1111,CT,VT,8,0.0
1112,CT,VT,9,0.0
1113,CT,VT,10,0.0
1114,CT,VT,11,0.0
1115,CT,VT,12,0.0
1116,CT,VT,13,0.0
1117,CT,VT,14,0.0
1118,CT,VT,15,0.0
1119,CT,VT,16,0.0
1120,CT,VT,17,0.0
1121,CT,VT,18,0.0
1122,CT,VT,19,0.0
1123,CT,VT,20,0.0
1124,CT,VT,21,0.0
1125,CT,VT,22,0.0
1126,CT,VT,23,0.0
1127,CT,VT,24,0.0
1128,CT,SEMA,1,0.0
1129,CT,SEMA,2,0.0
1130,CT,SEMA,3,0.0
1131,CT,SEMA,4,0.0
1132,CT,SEMA,5,0.0
1133,CT,SEMA,6,0.0
1134,CT,SEMA,7,0.0
1135,CT,SEMA,8,0.0
1136,CT,SEMA,9,0.0
1137,CT,SEMA,10,0.0
1138,CT,SEMA,11,0.0
1139,CT,SEMA,12,0.0
1140,CT,SEMA,13,0.0
1141,CT,SEMA,14,0.0
1142,CT,SEMA,15,0.0
1143,CT,SEMA,16,0.0
1144,CT,SEMA,17,0.0
1145,CT,SEMA,18,0.0
1146,CT,SEMA,19,0.0
1147,CT,SEMA,20,0.0
1148,CT,SEMA,21,0.0
1149,CT,SEMA,22,0.0
1150,CT,SEMA,23,0.0
1151,CT,SEMA,24,0.0
1152,VT,WCMA,1,2700.0
1153,VT,WCMA,2,0.0
1154,VT,WCMA,3,2700.0
1155,VT,WCMA,4,2700.0
1156,VT,WCMA,5,0.0
1157,VT,WCMA,6,2700.0
1158,VT,WCMA,7,2700.0
1159,VT,WCMA,8,0.0
1160,VT,WCMA,9,2700.0
1161,VT,WCMA,10,2700.0
1162,VT,WCMA,11,2700.0
1163,VT,WCMA,12,2700.0
1164,VT,WCMA,13,2700.0
1165,VT,WCMA,14,2700.0
1166,VT,WCMA,15,2700.0
1167,VT,WCMA,16,2700.0
1168,VT,WCMA,17,2700.0
1169,VT,WCMA,18,2700.0
1170,VT,WCMA,19,2700.0
1171,VT,WCMA,20,2700.0
1172,VT,WCMA,21,2700.0
1173,VT,WCMA,22,2700.0
1174,VT,WCMA,23,2700.0
1175,VT,WCMA,24,2700.0
1176,VT,NH,1,0.0
1177,VT,NH,2,2349.9750000000004
1178,VT,NH,3,0.0
1179,VT,NH,4,0.0
1180,VT,NH,5,2362.2749999999996
1181,VT,NH,6,0.0
1182,VT,NH,7,0.0
1183,VT,NH,8,2333.175
1184,VT,NH,9,0.0
1185,VT,NH,10,0.0
1186,VT,NH,11,0.0
1187,VT,NH,12,0.0
1188,VT,NH,13,0.0
1189,VT,NH,14,0.0
1190,VT,NH,15,0.0
1191,VT,NH,16,0.0
1192,VT,NH,17,0.0
1193,VT,NH,18,0.0
1194,VT,NH,19,0.0
1195,VT,NH,20,0.0
1196,VT,NH,21,0.0
1197,VT,NH,22,0.0
1198,VT,NH,23,0.0
1199,VT,NH,24,0.0
1200,VT,NEMA,1,0.0
1201,VT,NEMA,2,0.0
1202,VT,NEMA,3,0.0
1203,VT,NEMA,4,0.0
1204,VT,NEMA,5,0.0
1205,VT,NEMA,6,0.0
1206,VT,NEMA,7,0.0
1207,VT,NEMA,8,0.0
1208,VT,NEMA,9,0.0
1209,VT,NEMA,10,0.0
1210,VT,NEMA,11,0.0
1211,VT,NEMA,12,0.0
1212,VT,NEMA,13,0.0
1213,VT,NEMA,14,0.0
1214,VT,NEMA,15,0.0
1215,VT,NEMA,16,0.0
1216,VT,NEMA,17,0.0
1217,VT,NEMA,18,0.0
1218,VT,NEMA,19,0.0
1219,VT,NEMA,20,0.0
1220,VT,NEMA,21,0.0
1221,VT,NEMA,22,0.0
1222,VT,NEMA,23,0.0
1223,VT,NEMA,24,0.0
1224,VT,ME,1,0.0
1225,VT,ME,2,0.0
1226,VT,ME,3,0.0
1227,VT,ME,4,0.0
1228,VT,ME,5,0.0
1229,VT,ME,6,0.0
1230,VT,ME,7,0.0
1231,VT,ME,8,0.0
1232,VT,ME,9,0.0
1233,VT,ME,10,0.0
1234,VT,ME,11,0.0
1235,VT,ME,12,0.0
1236,VT,ME,13,0.0
1237,VT,ME,14,0.0
1238,VT,ME,15,0.0
1239,VT,ME,16,0.0
1240,VT,ME,17,0.0
1241,VT,ME,18,0.0
1242,VT,ME,19,0.0
1243,VT,ME,20,0.0
1244,VT,ME,21,0.0
1245,VT,ME,22,0.0
1246,VT,ME,23,0.0
1247,VT,ME,24,0.0
1248,VT,RI,1,0.0
1249,VT,RI,2,0.0
1250,VT,RI,3,0.0
1251,VT,RI,4,0.0
1252,VT,RI,5,0.0
1253,VT,RI,6,0.0
1254,VT,RI,7,0.0
1255,VT,RI,8,0.0
1256,VT,RI,9,0.0
1257,VT,RI,10,0.0
1258,VT,RI,11,0.0
1259,VT,RI,12,0.0
1260,VT,RI,13,0.0
1261,VT,RI,14,0.0
1262,VT,RI,15,0.0
1263,VT,RI,16,0.0
1264,VT,RI,17,0.0
1265,VT,RI,18,0.0
1266,VT,RI,19,0.0
1267,VT,RI,20,0.0
1268,VT,RI,21,0.0
1269,VT,RI,22,0.0
1270,VT,RI,23,0.0
1271,VT,RI,24,0.0
1272,VT,CT,1,0.0
1273,VT,CT,2,0.0
1274,VT,CT,3,0.0
1275,VT,CT,4,0.0
1276,VT,CT,5,0.0
1277,VT,CT,6,0.0
1278,VT,CT,7,0.0
1279,VT,CT,8,0.0
1280,VT,CT,9,0.0
1281,VT,CT,10,0.0
1282,VT,CT,11,0.0
1283,VT,CT,12,0.0
1284,VT,CT,13,0.0
1285,VT,CT,14,0.0
1286,VT,CT,15,0.0
1287,VT,CT,16,0.0
1288,VT,CT,17,0.0
1289,VT,CT,18,0.0
1290,VT,CT,19,0.0
1291,VT,CT,20,0.0
1292,VT,CT,21,0.0
1293,VT,CT,22,0.0
1294,VT,CT,23,0.0
1295,VT,CT,24,0.0
1296,VT,VT,1,0.0
1297,VT,VT,2,0.0
1298,VT,VT,3,0.0
1299,VT,VT,4,0.0
1300,VT,VT,5,0.0
1301,VT,VT,6,0.0
1302,VT,VT,7,0.0
1303,VT,VT,8,0.0
1304,VT,VT,9,0.0
1305,VT,VT,10,0.0
1306,VT,VT,11,0.0
1307,VT,VT,12,0.0
1308,VT,VT,13,0.0
1309,VT,VT,14,0.0
1310,VT,VT,15,0.0
1311,VT,VT,16,0.0
1312,VT,VT,17,0.0
1313,VT,VT,18,0.0
1314,VT,VT,19,0.0
1315,VT,VT,20,0.0
1316,VT,VT,21,0.0
1317,VT,VT,22,0.0
1318,VT,VT,23,0.0
1319,VT,VT,24,0.0
1320,VT,SEMA,1,0.0
1321,VT,SEMA,2,0.0
1322,VT,SEMA,3,0.0
1323,VT,SEMA,4,0.0
1324,VT,SEMA,5,0.0
1325,VT,SEMA,6,0.0
1326,VT,SEMA,7,0.0
1327,VT,SEMA,8,0.0
1328,VT,SEMA,9,0.0
1329,VT,SEMA,10,0.0
1330,VT,SEMA,11,0.0
1331,VT,SEMA,12,0.0
1332,VT,SEMA,13,0.0
1333,VT,SEMA,14,0.0
1334,VT,SEMA,15,0.0
1335,VT,SEMA,16,0.0
1336,VT,SEMA,17,0.0
1337,VT,SEMA,18,0.0
1338,VT,SEMA,19,0.0
1339,VT,SEMA,20,0.0
1340,VT,SEMA,21,0.0
1341,VT,SEMA,22,0.0
1342,VT,SEMA,23,0.0
1343,VT,SEMA,24,0.0
1344,SEMA,WCMA,1,0.0
1345,SEMA,WCMA,2,0.0
1346,SEMA,WCMA,3,0.0
1347,SEMA,WCMA,4,0.0
1348,SEMA,WCMA,5,0.0
1349,SEMA,WCMA,6,0.0
1350,SEMA,WCMA,7,0.0
1351,SEMA,WCMA,8,0.0
1352,SEMA,WCMA,9,0.0
1353,SEMA,WCMA,10,0.0
1354,SEMA,WCMA,11,0.0
1355,SEMA,WCMA,12,0.0
1356,SEMA,WCMA,13,0.0
1357,SEMA,WCMA,14,0.0
1358,SEMA,WCMA,15,0.0
1359,SEMA,WCMA,16,0.0
1360,SEMA,WCMA,17,0.0
1361,SEMA,WCMA,18,0.0
1362,SEMA,WCMA,19,0.0
1363,SEMA,WCMA,20,0.0
1364,SEMA,WCMA,21,0.0
1365,SEMA,WCMA,22,0.0
1366,SEMA,WCMA,23,0.0
1367,SEMA,WCMA,24,0.0
1368,SEMA,NH,1,0.0
1369,SEMA,NH,2,0.0
1370,SEMA,NH,3,0.0
1371,SEMA,NH,4,0.0
1372,SEMA,NH,5,0.0
1373,SEMA,NH,6,0.0
1374,SEMA,NH,7,0.0
1375,SEMA,NH,8,0.0
1376,SEMA,NH,9,0.0
1377,SEMA,NH,10,0.0
1378,SEMA,NH,11,0.0
1379,SEMA,NH,12,0.0
1380,SEMA,NH,13,0.0
1381,SEMA,NH,14,0.0
1382,SEMA,NH,15,0.0
1383,SEMA,NH,16,0.0
1384,SEMA,NH,17,0.0
1385,SEMA,NH,18,0.0
1386,SEMA,NH,19,0.0
1387,SEMA,NH,20,0.0
1388,SEMA,NH,21,0.0
1389,SEMA,NH,22,0.0
1390,SEMA,NH,23,0.0
1391,SEMA,NH,24,0.0
1392,SEMA,NEMA,1,0.0
1393,SEMA,NEMA,2,0.0
1394,SEMA,NEMA,3,0.0
1395,SEMA,NEMA,4,1136.2951000000003
1396,SEMA,NEMA,5,0.0
1397,SEMA,NEMA,6,1167.5110000000018
1398,SEMA,NEMA,7,1290.3351000000005
1399,SEMA,NEMA,8,0.0
1400,SEMA,NEMA,9,1052.3351000000005
1401,SEMA,NEMA,10,869.1351000000009
1402,SEMA,NEMA,11,826.1351000000004
1403,SEMA,NEMA,12,814.9626634400006
1404,SEMA,NEMA,13,809.8351000000007
1405,SEMA,NEMA,14,818.7351000000008
1406,SEMA,NEMA,15,824.1351000000006
1407,SEMA,NEMA,16,758.2351000000006
1408,SEMA,NEMA,17,537.9351000000008
1409,SEMA,NEMA,18,365.03510000000017
1410,SEMA,NEMA,19,353.63509999999997
1411,SEMA,NEMA,20,408.7351000000006
1412,SEMA,NEMA,21,507.0351000000002
1413,SEMA,NEMA,22,668.6351000000009
1414,SEMA,NEMA,23,844.8351000000007
1415,SEMA,NEMA,24,0.0
1416,SEMA,ME,1,0.0
1417,SEMA,ME,2,0.0
1418,SEMA,ME,3,0.0
1419,SEMA,ME,4,0.0
1420,SEMA,ME,5,0.0
1421,SEMA,ME,6,0.0
1422,SEMA,ME,7,0.0
1423,SEMA,ME,8,0.0
1424,SEMA,ME,9,0.0
1425,SEMA,ME,10,0.0
1426,SEMA,ME,11,0.0
1427,SEMA,ME,12,0.0
1428,SEMA,ME,13,0.0
1429,SEMA,ME,14,0.0
1430,SEMA,ME,15,0.0
1431,SEMA,ME,16,0.0
1432,SEMA,ME,17,0.0
1433,SEMA,ME,18,0.0
1434,SEMA,ME,19,0.0
1435,SEMA,ME,20,0.0
1436,SEMA,ME,21,0.0
1437,SEMA,ME,22,0.0
1438,SEMA,ME,23,0.0
1439,SEMA,ME,24,0.0
1440,SEMA,RI,1,4783.3568000000005
1441,SEMA,RI,2,4735.3168
1442,SEMA,RI,3,4771.3168
1443,SEMA,RI,4,0.0
1444,SEMA,RI,5,4776.316799999999
1445,SEMA,RI,6,0.0
1446,SEMA,RI,7,0.0
1447,SEMA,RI,8,4769.8568
1448,SEMA,RI,9,0.0
1449,SEMA,RI,10,0.0
1450,SEMA,RI,11,0.0
1451,SEMA,RI,12,0.0
1452,SEMA,RI,13,0.0
1453,SEMA,RI,14,0.0
1454,SEMA,RI,15,0.0
1455,SEMA,RI,16,0.0
1456,SEMA,RI,17,0.0
1457,SEMA,RI,18,0.0
1458,SEMA,RI,19,0.0
1459,SEMA,RI,20,0.0
1460,SEMA,RI,21,0.0
1461,SEMA,RI,22,0.0
1462,SEMA,RI,23,0.0
1463,SEMA,RI,24,4695.2568
1464,SEMA,CT,1,0.0
1465,SEMA,CT,2,0.0
1466,SEMA,CT,3,0.0
1467,SEMA,CT,4,0.0
1468,SEMA,CT,5,0.0
1469,SEMA,CT,6,0.0
1470,SEMA,CT,7,0.0
1471,SEMA,CT,8,0.0
1472,SEMA,CT,9,0.0
1473,SEMA,CT,10,0.0
1474,SEMA,CT,11,0.0
1475,SEMA,CT,12,0.0
1476,SEMA,CT,13,0.0
1477,SEMA,CT,14,0.0
1478,SEMA,CT,15,0.0
1479,SEMA,CT,16,0.0
1480,SEMA,CT,17,0.0
1481,SEMA,CT,18,0.0
1482,SEMA,CT,19,0.0
1483,SEMA,CT,20,0.0
1484,SEMA,CT,21,0.0
1485,SEMA,CT,22,0.0
1486,SEMA,CT,23,0.0
1487,SEMA,CT,24,0.0
1488,SEMA,VT,1,0.0
1489,SEMA,VT,2,0.0
1490,SEMA,VT,3,0.0
1491,SEMA,VT,4,0.0
1492,SEMA,VT,5,0.0
1493,SEMA,VT,6,0.0
1494,SEMA,VT,7,0.0
1495,SEMA,VT,8,0.0
1496,SEMA,VT,9,0.0
1497,SEMA,VT,10,0.0
1498,SEMA,VT,11,0.0
1499,SEMA,VT,12,0.0
1500,SEMA,VT,13,0.0
1501,SEMA,VT,14,0.0
1502,SEMA,VT,15,0.0
1503,SEMA,VT,16,0.0
1504,SEMA,VT,17,0.0
1505,SEMA,VT,18,0.0
1506,SEMA,VT,19,0.0
1507,SEMA,VT,20,0.0
1508,SEMA,VT,21,0.0
1509,SEMA,VT,22,0.0
1510,SEMA,VT,23,0.0
1511,SEMA,VT,24,0.0
1512,SEMA,SEMA,1,0.0
1513,SEMA,SEMA,2,0.0
1514,SEMA,SEMA,3,0.0
1515,SEMA,SEMA,4,0.0
1516,SEMA,SEMA,5,0.0
1517,SEMA,SEMA,6,0.0
1518,SEMA,SEMA,7,0.0
1519,SEMA,SEMA,8,0.0
1520,SEMA,SEMA,9,0.0
1521,SEMA,SEMA,10,0.0
1522,SEMA,SEMA,11,0.0
1523,SEMA,SEMA,12,0.0
1524,SEMA,SEMA,13,0.0
1525,SEMA,SEMA,14,0.0
1526,SEMA,SEMA,15,0.0
1527,SEMA,SEMA,16,0.0
1528,SEMA,SEMA,17,0.0
1529,SEMA,SEMA,18,0.0
1530,SEMA,SEMA,19,0.0
1531,SEMA,SEMA,20,0.0
1532,SEMA,SEMA,21,0.0
1533,SEMA,SEMA,22,0.0
1534,SEMA,SEMA,23,0.0
1535,SEMA,SEMA,24,0.0
