,Constraint,Time,Value
78,Bal4Constraint,7,32.19305361795606
79,Bal4Constraint,8,32.78728122684336
80,Bal4Constraint,9,32.78728122684336
81,Bal4Constraint,10,32.78728122684336
82,Bal4Constraint,11,32.78728122684336
83,Bal4Constraint,12,32.78728122684336
84,Bal4Constraint,13,32.78728122684336
85,Bal4Constraint,14,32.78728122684336
86,Bal4Constraint,15,32.78728122684336
87,Bal4Constraint,16,32.78728122684336
88,Bal4Constraint,17,32.78728122684336
89,Bal4Constraint,18,32.78728122684336
90,Bal4Constraint,19,32.78728122684336
91,Bal4Constraint,20,32.78728122684336
92,Bal4Constraint,21,32.78728122684336
93,Bal4Constraint,22,32.78728122684336
94,Bal4Constraint,23,32.78728122684336
95,Bal4Constraint,24,32.78728122684336
96,Bal5Constraint,1,32.19305361795606
97,Bal5Constraint,2,32.10599613422907
98,Bal5Constraint,3,30.888324918944257
99,Bal5Constraint,4,30.399043138263913
100,Bal5Constraint,5,30.399043138263913
101,Bal5Constraint,6,31.513828886409858
102,Bal5Constraint,7,32.19305361795606
103,Bal5Constraint,8,32.78728122684336
104,Bal5Constraint,9,32.78728122684336
105,Bal5Constraint,10,32.78728122684336
106,Bal5Constraint,11,32.78728122684336
107,Bal5Constraint,12,32.78728122684336
108,Bal5Constraint,13,32.78728122684336
109,Bal5Constraint,14,32.78728122684336
110,Bal5Constraint,15,32.78728122684336
111,Bal5Constraint,16,32.78728122684336
112,Bal5Constraint,17,32.78728122684336
113,Bal5Constraint,18,32.78728122684336
114,Bal5Constraint,19,32.78728122684336
115,Bal5Constraint,20,32.78728122684336
116,Bal5Constraint,21,32.78728122684336
117,Bal5Constraint,22,32.78728122684336
118,Bal5Constraint,23,32.78728122684336
119,Bal5Constraint,24,32.78728122684336
120,Bal6Constraint,1,32.19305361795606
121,Bal6Constraint,2,32.10599613422907
122,Bal6Constraint,3,30.888324918944257
123,Bal6Constraint,4,30.399043138263913
124,Bal6Constraint,5,30.399043138263913
125,Bal6Constraint,6,31.513828886409858
126,Bal6Constraint,7,32.19305361795606
127,Bal6Constraint,8,32.78728122684336
128,Bal6Constraint,9,32.78728122684336
129,Bal6Constraint,10,32.78728122684336
130,Bal6Constraint,11,32.78728122684336
131,Bal6Constraint,12,32.78728122684336
132,Bal6Constraint,13,32.78728122684336
133,Bal6Constraint,14,32.78728122684336
134,Bal6Constraint,15,32.78728122684336
135,Bal6Constraint,16,32.78728122684336
136,Bal6Constraint,17,32.78728122684336
137,Bal6Constraint,18,32.78728122684336
138,Bal6Constraint,19,32.78728122684336
139,Bal6Constraint,20,32.78728122684336
140,Bal6Constraint,21,32.78728122684336
141,Bal6Constraint,22,32.78728122684336
142,Bal6Constraint,23,32.78728122684336
143,Bal6Constraint,24,32.78728122684336
144,Bal7Constraint,1,32.19305361795606
145,Bal7Constraint,2,32.10599613422907
146,Bal7Constraint,3,30.888324918944257
147,Bal7Constraint,4,30.399043138263913
148,Bal7Constraint,5,30.399043138263913
149,Bal7Constraint,6,31.513828886409858
150,Bal7Constraint,7,32.19305361795606
151,Bal7Constraint,8,32.78728122684336
152,Bal7Constraint,9,32.78728122684336
153,Bal7Constraint,10,32.78728122684336
154,Bal7Constraint,11,32.78728122684336
155,Bal7Constraint,12,32.78728122684336
156,Bal7Constraint,13,32.78728122684336
157,Bal7Constraint,14,32.78728122684336
158,Bal7Constraint,15,32.78728122684336
159,Bal7Constraint,16,32.78728122684336
160,Bal7Constraint,17,32.78728122684336
161,Bal7Constraint,18,32.78728122684336
162,Bal7Constraint,19,32.78728122684336
163,Bal7Constraint,20,32.78728122684336
164,Bal7Constraint,21,32.78728122684336
165,Bal7Constraint,22,32.78728122684336
166,Bal7Constraint,23,32.78728122684336
167,Bal7Constraint,24,32.78728122684336
168,Bal8Constraint,1,32.19305361795606
169,Bal8Constraint,2,32.10599613422907
170,Bal8Constraint,3,30.888324918944257
171,Bal8Constraint,4,30.399043138263913
172,Bal8Constraint,5,30.399043138263913
173,Bal8Constraint,6,31.513828886409858
174,Bal8Constraint,7,32.19305361795606
175,Bal8Constraint,8,32.78728122684336
176,Bal8Constraint,9,32.78728122684336
177,Bal8Constraint,10,32.78728122684336
178,Bal8Constraint,11,32.78728122684336
179,Bal8Constraint,12,32.78728122684336
180,Bal8Constraint,13,32.78728122684336
181,Bal8Constraint,14,32.78728122684336
182,Bal8Constraint,15,32.78728122684336
183,Bal8Constraint,16,32.78728122684336
184,Bal8Constraint,17,32.78728122684336
185,Bal8Constraint,18,32.78728122684336
186,Bal8Constraint,19,32.78728122684336
187,Bal8Constraint,20,32.78728122684336
188,Bal8Constraint,21,32.78728122684336
189,Bal8Constraint,22,32.78728122684336
190,Bal8Constraint,23,32.78728122684336
191,Bal8Constraint,24,32.78728122684336
192,Bal1Constraint,25,32.19305361795606
193,Bal1Constraint,26,32.10599613422907
194,Bal1Constraint,27,30.888324918944257
195,Bal1Constraint,28,30.399043138263913
196,Bal1Constraint,29,30.399043138263913
197,Bal1Constraint,30,31.513828886409858
198,Bal1Constraint,31,32.19305361795606
199,Bal1Constraint,32,32.78728122684336
200,Bal1Constraint,33,32.78728122684336
201,Bal1Constraint,34,32.78728122684336
202,Bal1Constraint,35,32.78728122684336
203,Bal1Constraint,36,32.78728122684336
204,Bal1Constraint,37,32.78728122684336
205,Bal1Constraint,38,32.78728122684336
206,Bal1Constraint,39,32.78728122684336
207,Bal1Constraint,40,32.78728122684336
208,Bal1Constraint,41,32.78728122684336
209,Bal1Constraint,42,32.78728122684336
210,Bal1Constraint,43,32.78728122684336
211,Bal1Constraint,44,32.78728122684336
212,Bal1Constraint,45,32.78728122684336
213,Bal1Constraint,46,32.78728122684336
214,Bal1Constraint,47,32.78728122684336
215,Bal1Constraint,48,32.78728122684336
216,Bal2Constraint,25,32.19305361795606
217,Bal2Constraint,26,32.10599613422907
218,Bal2Constraint,27,30.888324918944257
219,Bal2Constraint,28,30.399043138263913
220,Bal2Constraint,29,30.399043138263913
221,Bal2Constraint,30,31.513828886409858
222,Bal2Constraint,31,32.19305361795606
223,Bal2Constraint,32,32.78728122684336
224,Bal2Constraint,33,32.78728122684336
225,Bal2Constraint,34,32.78728122684336
226,Bal2Constraint,35,32.78728122684336
227,Bal2Constraint,36,32.78728122684336
228,Bal2Constraint,37,32.78728122684336
229,Bal2Constraint,38,32.78728122684336
230,Bal2Constraint,39,32.78728122684336
231,Bal2Constraint,40,32.78728122684336
232,Bal2Constraint,41,32.78728122684336
233,Bal2Constraint,42,32.78728122684336
234,Bal2Constraint,43,32.78728122684336
235,Bal2Constraint,44,32.78728122684336
236,Bal2Constraint,45,32.78728122684336
237,Bal2Constraint,46,32.78728122684336
238,Bal2Constraint,47,32.78728122684336
239,Bal2Constraint,48,32.78728122684336
240,Bal3Constraint,25,32.19305361795606
241,Bal3Constraint,26,32.10599613422907
242,Bal3Constraint,27,30.888324918944257
243,Bal3Constraint,28,30.399043138263913
244,Bal3Constraint,29,30.399043138263913
245,Bal3Constraint,30,31.513828886409858
246,Bal3Constraint,31,32.19305361795606
247,Bal3Constraint,32,32.78728122684336
248,Bal3Constraint,33,32.78728122684336
249,Bal3Constraint,34,32.78728122684336
250,Bal3Constraint,35,32.78728122684336
251,Bal3Constraint,36,32.78728122684336
252,Bal3Constraint,37,32.78728122684336
253,Bal3Constraint,38,32.78728122684336
254,Bal3Constraint,39,32.78728122684336
255,Bal3Constraint,40,32.78728122684336
256,Bal3Constraint,41,32.78728122684336
257,Bal3Constraint,42,32.78728122684336
258,Bal3Constraint,43,32.78728122684336
259,Bal3Constraint,44,32.78728122684336
260,Bal3Constraint,45,32.78728122684336
261,Bal3Constraint,46,32.78728122684336
262,Bal3Constraint,47,32.78728122684336
263,Bal3Constraint,48,32.78728122684336
264,Bal4Constraint,25,32.19305361795606
265,Bal4Constraint,26,32.10599613422907
266,Bal4Constraint,27,30.888324918944257
267,Bal4Constraint,28,30.399043138263913
268,Bal4Constraint,29,30.399043138263913
269,Bal4Constraint,30,31.513828886409858
270,Bal4Constraint,31,32.19305361795606
271,Bal4Constraint,32,32.78728122684336
272,Bal4Constraint,33,32.78728122684336
273,Bal4Constraint,34,32.78728122684336
274,Bal4Constraint,35,32.78728122684336
275,Bal4Constraint,36,32.78728122684336
276,Bal4Constraint,37,32.78728122684336
277,Bal4Constraint,38,32.78728122684336
278,Bal4Constraint,39,32.78728122684336
279,Bal4Constraint,40,32.78728122684336
280,Bal4Constraint,41,32.78728122684336
281,Bal4Constraint,42,32.78728122684336
282,Bal4Constraint,43,32.78728122684336
283,Bal4Constraint,44,32.78728122684336
284,Bal4Constraint,45,32.78728122684336
285,Bal4Constraint,46,32.78728122684336
286,Bal4Constraint,47,32.78728122684336
287,Bal4Constraint,48,32.78728122684336
288,Bal5Constraint,25,32.19305361795606
289,Bal5Constraint,26,32.10599613422907
290,Bal5Constraint,27,30.888324918944257
291,Bal5Constraint,28,30.399043138263913
292,Bal5Constraint,29,30.399043138263913
293,Bal5Constraint,30,31.513828886409858
294,Bal5Constraint,31,32.19305361795606
295,Bal5Constraint,32,32.78728122684336
296,Bal5Constraint,33,32.78728122684336
297,Bal5Constraint,34,32.78728122684336
298,Bal5Constraint,35,32.78728122684336
299,Bal5Constraint,36,32.78728122684336
300,Bal5Constraint,37,32.78728122684336
301,Bal5Constraint,38,32.78728122684336
302,Bal5Constraint,39,32.78728122684336
303,Bal5Constraint,40,32.78728122684336
304,Bal5Constraint,41,32.78728122684336
305,Bal5Constraint,42,32.78728122684336
306,Bal5Constraint,43,32.78728122684336
307,Bal5Constraint,44,32.78728122684336
308,Bal5Constraint,45,32.78728122684336
309,Bal5Constraint,46,32.78728122684336
310,Bal5Constraint,47,32.78728122684336
311,Bal5Constraint,48,32.78728122684336
312,Bal6Constraint,25,32.19305361795606
313,Bal6Constraint,26,32.10599613422907
314,Bal6Constraint,27,30.888324918944257
315,Bal6Constraint,28,30.399043138263913
316,Bal6Constraint,29,30.399043138263913
317,Bal6Constraint,30,31.513828886409858
318,Bal6Constraint,31,32.19305361795606
319,Bal6Constraint,32,32.78728122684336
320,Bal6Constraint,33,32.78728122684336
321,Bal6Constraint,34,32.78728122684336
322,Bal6Constraint,35,32.78728122684336
323,Bal6Constraint,36,32.78728122684336
324,Bal6Constraint,37,32.78728122684336
325,Bal6Constraint,38,32.78728122684336
326,Bal6Constraint,39,32.78728122684336
327,Bal6Constraint,40,32.78728122684336
328,Bal6Constraint,41,32.78728122684336
329,Bal6Constraint,42,32.78728122684336
330,Bal6Constraint,43,32.78728122684336
331,Bal6Constraint,44,32.78728122684336
332,Bal6Constraint,45,32.78728122684336
333,Bal6Constraint,46,32.78728122684336
334,Bal6Constraint,47,32.78728122684336
335,Bal6Constraint,48,32.78728122684336
336,Bal7Constraint,25,32.19305361795606
337,Bal7Constraint,26,32.10599613422907
338,Bal7Constraint,27,30.888324918944257
339,Bal7Constraint,28,30.399043138263913
340,Bal7Constraint,29,30.399043138263913
341,Bal7Constraint,30,31.513828886409858
342,Bal7Constraint,31,32.19305361795606
343,Bal7Constraint,32,32.78728122684336
344,Bal7Constraint,33,32.78728122684336
345,Bal7Constraint,34,32.78728122684336
346,Bal7Constraint,35,32.78728122684336
347,Bal7Constraint,36,32.78728122684336
348,Bal7Constraint,37,32.78728122684336
349,Bal7Constraint,38,32.78728122684336
350,Bal7Constraint,39,32.78728122684336
351,Bal7Constraint,40,32.78728122684336
352,Bal7Constraint,41,32.78728122684336
353,Bal7Constraint,42,32.78728122684336
354,Bal7Constraint,43,32.78728122684336
355,Bal7Constraint,44,32.78728122684336
356,Bal7Constraint,45,32.78728122684336
357,Bal7Constraint,46,32.78728122684336
358,Bal7Constraint,47,32.78728122684336
359,Bal7Constraint,48,32.78728122684336
360,Bal8Constraint,25,32.19305361795606
361,Bal8Constraint,26,32.10599613422907
362,Bal8Constraint,27,30.888324918944257
363,Bal8Constraint,28,30.399043138263913
364,Bal8Constraint,29,30.399043138263913
365,Bal8Constraint,30,31.513828886409858
366,Bal8Constraint,31,32.19305361795606
367,Bal8Constraint,32,32.78728122684336
368,Bal8Constraint,33,32.78728122684336
369,Bal8Constraint,34,32.78728122684336
370,Bal8Constraint,35,32.78728122684336
371,Bal8Constraint,36,32.78728122684336
372,Bal8Constraint,37,32.78728122684336
373,Bal8Constraint,38,32.78728122684336
374,Bal8Constraint,39,32.78728122684336
375,Bal8Constraint,40,32.78728122684336
376,Bal8Constraint,41,32.78728122684336
377,Bal8Constraint,42,32.78728122684336
378,Bal8Constraint,43,32.78728122684336
379,Bal8Constraint,44,32.78728122684336
380,Bal8Constraint,45,32.78728122684336
381,Bal8Constraint,46,32.78728122684336
382,Bal8Constraint,47,32.78728122684336
383,Bal8Constraint,48,32.78728122684336
384,Bal1Constraint,49,32.19305361795606
385,Bal1Constraint,50,32.10599613422907
386,Bal1Constraint,51,30.888324918944257
387,Bal1Constraint,52,30.399043138263913
388,Bal1Constraint,53,30.399043138263913
389,Bal1Constraint,54,31.513828886409858
390,Bal1Constraint,55,32.19305361795606
391,Bal1Constraint,56,32.78728122684336
392,Bal1Constraint,57,32.78728122684336
393,Bal1Constraint,58,32.78728122684336
394,Bal1Constraint,59,32.78728122684336
395,Bal1Constraint,60,32.78728122684336
396,Bal1Constraint,61,32.78728122684336
397,Bal1Constraint,62,32.78728122684336
398,Bal1Constraint,63,32.78728122684336
399,Bal1Constraint,64,32.78728122684336
400,Bal1Constraint,65,32.78728122684336
401,Bal1Constraint,66,32.78728122684336
402,Bal1Constraint,67,32.78728122684336
403,Bal1Constraint,68,32.78728122684336
404,Bal1Constraint,69,32.78728122684336
405,Bal1Constraint,70,32.78728122684336
406,Bal1Constraint,71,32.78728122684336
407,Bal1Constraint,72,32.78728122684336
408,Bal2Constraint,49,32.19305361795606
409,Bal2Constraint,50,32.10599613422907
410,Bal2Constraint,51,30.888324918944257
411,Bal2Constraint,52,30.399043138263913
412,Bal2Constraint,53,30.399043138263913
413,Bal2Constraint,54,31.513828886409858
414,Bal2Constraint,55,32.19305361795606
415,Bal2Constraint,56,32.78728122684336
416,Bal2Constraint,57,32.78728122684336
417,Bal2Constraint,58,32.78728122684336
418,Bal2Constraint,59,32.78728122684336
419,Bal2Constraint,60,32.78728122684336
420,Bal2Constraint,61,32.78728122684336
421,Bal2Constraint,62,32.78728122684336
422,Bal2Constraint,63,32.78728122684336
423,Bal2Constraint,64,32.78728122684336
424,Bal2Constraint,65,32.78728122684336
425,Bal2Constraint,66,32.78728122684336
426,Bal2Constraint,67,32.78728122684336
427,Bal2Constraint,68,32.78728122684336
428,Bal2Constraint,69,32.78728122684336
429,Bal2Constraint,70,32.78728122684336
430,Bal2Constraint,71,32.78728122684336
431,Bal2Constraint,72,32.78728122684336
432,Bal3Constraint,49,32.19305361795606
433,Bal3Constraint,50,32.10599613422907
434,Bal3Constraint,51,30.888324918944257
435,Bal3Constraint,52,30.399043138263913
436,Bal3Constraint,53,30.399043138263913
437,Bal3Constraint,54,31.513828886409858
438,Bal3Constraint,55,32.19305361795606
439,Bal3Constraint,56,32.78728122684336
440,Bal3Constraint,57,32.78728122684336
441,Bal3Constraint,58,32.78728122684336
442,Bal3Constraint,59,32.78728122684336
443,Bal3Constraint,60,32.78728122684336
444,Bal3Constraint,61,32.78728122684336
445,Bal3Constraint,62,32.78728122684336
446,Bal3Constraint,63,32.78728122684336
447,Bal3Constraint,64,32.78728122684336
448,Bal3Constraint,65,32.78728122684336
449,Bal3Constraint,66,32.78728122684336
450,Bal3Constraint,67,32.78728122684336
451,Bal3Constraint,68,32.78728122684336
452,Bal3Constraint,69,32.78728122684336
453,Bal3Constraint,70,32.78728122684336
454,Bal3Constraint,71,32.78728122684336
455,Bal3Constraint,72,32.78728122684336
456,Bal4Constraint,49,32.19305361795606
457,Bal4Constraint,50,32.10599613422907
458,Bal4Constraint,51,30.888324918944257
459,Bal4Constraint,52,30.399043138263913
460,Bal4Constraint,53,30.399043138263913
461,Bal4Constraint,54,31.513828886409858
462,Bal4Constraint,55,32.19305361795606
463,Bal4Constraint,56,32.78728122684336
464,Bal4Constraint,57,32.78728122684336
465,Bal4Constraint,58,32.78728122684336
466,Bal4Constraint,59,32.78728122684336
467,Bal4Constraint,60,32.78728122684336
468,Bal4Constraint,61,32.78728122684336
469,Bal4Constraint,62,32.78728122684336
470,Bal4Constraint,63,32.78728122684336
471,Bal4Constraint,64,32.78728122684336
472,Bal4Constraint,65,32.78728122684336
473,Bal4Constraint,66,32.78728122684336
474,Bal4Constraint,67,32.78728122684336
475,Bal4Constraint,68,32.78728122684336
476,Bal4Constraint,69,32.78728122684336
477,Bal4Constraint,70,32.78728122684336
478,Bal4Constraint,71,32.78728122684336
479,Bal4Constraint,72,32.78728122684336
480,Bal5Constraint,49,32.19305361795606
481,Bal5Constraint,50,32.10599613422907
482,Bal5Constraint,51,30.888324918944257
483,Bal5Constraint,52,30.399043138263913
484,Bal5Constraint,53,30.399043138263913
485,Bal5Constraint,54,31.513828886409858
486,Bal5Constraint,55,32.19305361795606
487,Bal5Constraint,56,32.78728122684336
488,Bal5Constraint,57,32.78728122684336
489,Bal5Constraint,58,32.78728122684336
490,Bal5Constraint,59,32.78728122684336
491,Bal5Constraint,60,32.78728122684336
492,Bal5Constraint,61,32.78728122684336
493,Bal5Constraint,62,32.78728122684336
494,Bal5Constraint,63,32.78728122684336
495,Bal5Constraint,64,32.78728122684336
496,Bal5Constraint,65,32.78728122684336
497,Bal5Constraint,66,32.78728122684336
498,Bal5Constraint,67,32.78728122684336
499,Bal5Constraint,68,32.78728122684336
500,Bal5Constraint,69,32.78728122684336
501,Bal5Constraint,70,32.78728122684336
502,Bal5Constraint,71,32.78728122684336
503,Bal5Constraint,72,32.78728122684336
504,Bal6Constraint,49,32.19305361795606
505,Bal6Constraint,50,32.10599613422907
506,Bal6Constraint,51,30.888324918944257
507,Bal6Constraint,52,30.399043138263913
508,Bal6Constraint,53,30.399043138263913
509,Bal6Constraint,54,31.513828886409858
510,Bal6Constraint,55,32.19305361795606
511,Bal6Constraint,56,32.78728122684336
512,Bal6Constraint,57,32.78728122684336
513,Bal6Constraint,58,32.78728122684336
514,Bal6Constraint,59,32.78728122684336
515,Bal6Constraint,60,32.78728122684336
516,Bal6Constraint,61,32.78728122684336
517,Bal6Constraint,62,32.78728122684336
518,Bal6Constraint,63,32.78728122684336
519,Bal6Constraint,64,32.78728122684336
520,Bal6Constraint,65,32.78728122684336
521,Bal6Constraint,66,32.78728122684336
522,Bal6Constraint,67,32.78728122684336
523,Bal6Constraint,68,32.78728122684336
524,Bal6Constraint,69,32.78728122684336
525,Bal6Constraint,70,32.78728122684336
526,Bal6Constraint,71,32.78728122684336
527,Bal6Constraint,72,32.78728122684336
528,Bal7Constraint,49,32.19305361795606
529,Bal7Constraint,50,32.10599613422907
530,Bal7Constraint,51,30.888324918944257
531,Bal7Constraint,52,30.399043138263913
532,Bal7Constraint,53,30.399043138263913
533,Bal7Constraint,54,31.513828886409858
534,Bal7Constraint,55,32.19305361795606
535,Bal7Constraint,56,32.78728122684336
536,Bal7Constraint,57,32.78728122684336
537,Bal7Constraint,58,32.78728122684336
538,Bal7Constraint,59,32.78728122684336
539,Bal7Constraint,60,32.78728122684336
540,Bal7Constraint,61,32.78728122684336
541,Bal7Constraint,62,32.78728122684336
542,Bal7Constraint,63,32.78728122684336
543,Bal7Constraint,64,32.78728122684336
544,Bal7Constraint,65,32.78728122684336
545,Bal7Constraint,66,32.78728122684336
546,Bal7Constraint,67,32.78728122684336
547,Bal7Constraint,68,32.78728122684336
548,Bal7Constraint,69,32.78728122684336
549,Bal7Constraint,70,32.78728122684336
550,Bal7Constraint,71,32.78728122684336
551,Bal7Constraint,72,32.78728122684336
552,Bal8Constraint,49,32.19305361795606
553,Bal8Constraint,50,32.10599613422907
554,Bal8Constraint,51,30.888324918944257
555,Bal8Constraint,52,30.399043138263913
556,Bal8Constraint,53,30.399043138263913
557,Bal8Constraint,54,31.513828886409858
558,Bal8Constraint,55,32.19305361795606
559,Bal8Constraint,56,32.78728122684336
560,Bal8Constraint,57,32.78728122684336
561,Bal8Constraint,58,32.78728122684336
562,Bal8Constraint,59,32.78728122684336
563,Bal8Constraint,60,32.78728122684336
564,Bal8Constraint,61,32.78728122684336
565,Bal8Constraint,62,32.78728122684336
566,Bal8Constraint,63,32.78728122684336
567,Bal8Constraint,64,32.78728122684336
568,Bal8Constraint,65,32.78728122684336
569,Bal8Constraint,66,32.78728122684336
570,Bal8Constraint,67,32.78728122684336
571,Bal8Constraint,68,32.78728122684336
572,Bal8Constraint,69,32.78728122684336
573,Bal8Constraint,70,32.78728122684336
574,Bal8Constraint,71,32.78728122684336
575,Bal8Constraint,72,32.78728122684336
576,Bal1Constraint,73,32.19305361795606
577,Bal1Constraint,74,32.10599613422907
578,Bal1Constraint,75,30.888324918944257
579,Bal1Constraint,76,30.399043138263913
580,Bal1Constraint,77,30.399043138263913
581,Bal1Constraint,78,31.513828886409858
582,Bal1Constraint,79,32.19305361795606
583,Bal1Constraint,80,32.78728122684336
584,Bal1Constraint,81,32.78728122684336
585,Bal1Constraint,82,32.78728122684336
586,Bal1Constraint,83,32.78728122684336
587,Bal1Constraint,84,32.78728122684336
588,Bal1Constraint,85,32.78728122684336
589,Bal1Constraint,86,32.78728122684336
590,Bal1Constraint,87,32.78728122684336
591,Bal1Constraint,88,32.78728122684336
592,Bal1Constraint,89,32.78728122684336
593,Bal1Constraint,90,32.78728122684336
594,Bal1Constraint,91,32.78728122684336
595,Bal1Constraint,92,32.78728122684336
596,Bal1Constraint,93,32.78728122684336
597,Bal1Constraint,94,32.78728122684336
598,Bal1Constraint,95,32.78728122684336
599,Bal1Constraint,96,32.78728122684336
600,Bal2Constraint,73,32.19305361795606
601,Bal2Constraint,74,32.10599613422907
602,Bal2Constraint,75,30.888324918944257
603,Bal2Constraint,76,30.399043138263913
604,Bal2Constraint,77,30.399043138263913
605,Bal2Constraint,78,31.513828886409858
606,Bal2Constraint,79,32.19305361795606
607,Bal2Constraint,80,32.78728122684336
608,Bal2Constraint,81,32.78728122684336
609,Bal2Constraint,82,32.78728122684336
610,Bal2Constraint,83,32.78728122684336
611,Bal2Constraint,84,32.78728122684336
612,Bal2Constraint,85,32.78728122684336
613,Bal2Constraint,86,32.78728122684336
614,Bal2Constraint,87,32.78728122684336
615,Bal2Constraint,88,32.78728122684336
616,Bal2Constraint,89,32.78728122684336
617,Bal2Constraint,90,32.78728122684336
618,Bal2Constraint,91,32.78728122684336
619,Bal2Constraint,92,32.78728122684336
620,Bal2Constraint,93,32.78728122684336
621,Bal2Constraint,94,32.78728122684336
622,Bal2Constraint,95,32.78728122684336
623,Bal2Constraint,96,32.78728122684336
624,Bal3Constraint,73,32.19305361795606
625,Bal3Constraint,74,32.10599613422907
626,Bal3Constraint,75,30.888324918944257
627,Bal3Constraint,76,30.399043138263913
628,Bal3Constraint,77,30.399043138263913
629,Bal3Constraint,78,31.513828886409858
630,Bal3Constraint,79,32.19305361795606
631,Bal3Constraint,80,32.78728122684336
632,Bal3Constraint,81,32.78728122684336
633,Bal3Constraint,82,32.78728122684336
634,Bal3Constraint,83,32.78728122684336
635,Bal3Constraint,84,32.78728122684336
636,Bal3Constraint,85,32.78728122684336
637,Bal3Constraint,86,32.78728122684336
638,Bal3Constraint,87,32.78728122684336
639,Bal3Constraint,88,32.78728122684336
640,Bal3Constraint,89,32.78728122684336
641,Bal3Constraint,90,32.78728122684336
642,Bal3Constraint,91,32.78728122684336
643,Bal3Constraint,92,32.78728122684336
644,Bal3Constraint,93,32.78728122684336
645,Bal3Constraint,94,32.78728122684336
646,Bal3Constraint,95,32.78728122684336
647,Bal3Constraint,96,32.78728122684336
648,Bal4Constraint,73,32.19305361795606
649,Bal4Constraint,74,32.10599613422907
650,Bal4Constraint,75,30.888324918944257
651,Bal4Constraint,76,30.399043138263913
652,Bal4Constraint,77,30.399043138263913
653,Bal4Constraint,78,31.513828886409858
654,Bal4Constraint,79,32.19305361795606
655,Bal4Constraint,80,32.78728122684336
656,Bal4Constraint,81,32.78728122684336
657,Bal4Constraint,82,32.78728122684336
658,Bal4Constraint,83,32.78728122684336
659,Bal4Constraint,84,32.78728122684336
660,Bal4Constraint,85,32.78728122684336
661,Bal4Constraint,86,32.78728122684336
662,Bal4Constraint,87,32.78728122684336
663,Bal4Constraint,88,32.78728122684336
664,Bal4Constraint,89,32.78728122684336
